name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file,file_year,file_path,round,category_round_results,route_1,route_2,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,quali_time_a,quali_time_b,p1_lowzone,p2_lowzone,p3_lowzone,p4_lowzone,boulder_score,boulder_rank,lead_score,lead_rank,comp_date,comp_location,comp_discipline,comp_gender,comp_round,processed_at,scoring_era
Swirk Lukasz,POL,20.0,20.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Yekimenko Mikhail,KAZ,21.0,21.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Preti Lucas,ITA,22.0,22.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Molchanov Alexey,KAZ,23.0,23.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Chen Xiaojie,CHN,24.0,24.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Suolang Jiacuo,CHN,25.0,25.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Qu HaiBin,CHN,26.0,26.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Devyaterikov Artyom,KAZ,27.0,27.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Lai Chi-Wai,HKG,28.0,28.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Vorobyev Valeriy,RUS,29.0,29.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Osipov Maksym,UKR,30.0,30.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kivela Luka,CRO,31.0,31.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Lee En-Chih,TPE,32.0,32.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kozlov Victor,RUS,33.0,33.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Mamiri Tonny,INA,34.0,34.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Avdeenko Artem,KGZ,35.0,35.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Morić Krešimir,CRO,36.0,36.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kruder Jernej,SLO,37.0,37.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Jaggi Martin,SUI,38.0,38.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Devyaterikov Nikita,KAZ,39.0,39.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Rugens Rolands,LAT,40.0,40.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Lachat Cédric,SUI,41.0,41.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Praveen C. M.,IND,42.0,42.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
McColl Sean,CAN,43.0,43.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Mahadeva K Shivalinga M,IND,44.0,44.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Lopez Mateos Eric,ESP,45.0,45.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
PAN JinYu,CHN,45.0,45.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Lazarov Blagovest,BUL,47.0,47.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Svub Matej,SVK,48.0,48.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Becan Klemen,SLO,49.0,49.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Katsitadze Soso,GEO,50.0,50.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Priestley Sefton,NZL,51.0,51.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Andreou Andreas,CYP,52.0,52.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,2009-06-30,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-06-30_Quinghai_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1175/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-30,Quinghai,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Vaitsekhovskii Evgenii,NAN,1.0,7.35,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,True,8.95,True,7.13,True,6.97,True,7.35,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Sinitcyn Sergei,NAN,2.0,7.75,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,True,WILDCARD,True,7.6,True,7.63,False,7.75,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Hroza Libor,NAN,3.0,7.94,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,True,7.62,True,7.47,False,8.0,,,True,7.94,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Oleksy Tomasz,NAN,4.0,8.18,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,True,8.72,True,7.81,False,8.65,,,False,8.18,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Komondi Csaba,NAN,5.0,7.93,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,True,8.45,False,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Abdrakhmanov Sergey,NAN,6.0,8.28,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,True,8.41,False,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Swirk Lukasz,NAN,7.0,8.48,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,True,7.77,False,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Komosinski Jedrzej,NAN,8.0,FALL,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,True,7.98,False,FALL,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Preti Lucas,NAN,9.0,9.11,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,False,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kokorin Stanislav,NAN,10.0,9.22,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,False,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Gontero Leonardo,NAN,11.0,11.10,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,False,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Sirotti Michel,NAN,12.0,11.47,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,False,11.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Ghisolfi Stefano,NAN,13.0,11.80,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,False,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Juhasz Gyula,NAN,14.0,14.60,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,False,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Dupin Thomas,NAN,15.0,FALL,"IFSC Climbing Worldcup (S, L) - Chamonix (FRA) 2009",569,2009,Chamonix,Speed,Men,2009-07-12,/api/v1/events/569/result/2,2009-07-12_Chamonix_Speed_Men_Final.csv,2009,API_Results_Expanded/2009/2009-07-12_Chamonix_Speed_Men_Final.csv,Final,/api/v1/category_rounds/1186/results,,,False,FALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-12,Chamonix,Speed,Men,Final,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Sinitcyn Sergei,RUS,1.0,22.700,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,2009-04-18,/api/v1/events/561/result/2,2009-04-18_Tarnow_Speed_Men_Qualification.csv,2009,API_Results_Expanded/2009/2009-04-18_Tarnow_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/1127/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-04-18,Tarnow,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
