name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
Kremer Valeri,1458.346501164376,29,-1.44,4.97,38.66,1441.06,1487.65
Frangos Rebecca,1458.172411644851,26,-1.61,4.83,46.54,1435.17,1497.14
CABEZAS Matilde,1458.1311882594284,4,-10.47,3.68,63.75,1458.13,1486.46
Kim Minseon,1457.8544832604089,23,-1.83,4.59,32.65,1454.45,1498.8
WONG Tseng-shun,1457.6103420272154,4,-10.6,0.59,72.25,1457.61,1488.92
Plantin Stella,1457.2604044926898,6,-7.12,4.51,43.33,1457.26,1488.61
DE CHARMOY RACHELLE,1457.0204009834115,4,-10.74,2.87,82.0,1457.02,1487.58
Hayen Magali,1456.9398006027386,4,-10.77,0.59,37.25,1456.94,1489.21
Bestvater Alma,1456.7913347866493,8,-5.4,3.33,43.0,1456.79,1499.99
Karadağ Evren,1456.5569760242056,4,-10.86,1.18,52.5,1456.56,1487.76
Monsech Gasca Rut,1455.6585047024737,5,-8.87,1.56,63.2,1455.66,1491.75
Mingolla Federica,1455.278743549064,8,-5.59,3.9,35.38,1455.28,1491.48
Chouinard Annie,1454.9371949888573,4,-11.27,1.41,54.5,1454.94,1488.72
gesang wangmu,1454.9327344175863,4,-11.27,2.65,22.25,1454.93,1486.97
Riscado Luana,1454.920140542292,4,-11.27,2.51,77.75,1454.92,1486.54
Piola Anouk,1454.9038518802336,8,-5.64,4.94,35.62,1454.9,1498.24
Tunyavanich Puntarika,1454.7368268688258,8,-5.66,2.88,43.12,1454.74,1492.79
Couchot Mathilde,1454.5081710347115,13,-3.5,5.61,25.62,1453.67,1490.39
SONG YiLing,1453.5648395809405,6,-7.74,3.18,51.83,1453.56,1489.89
Nurul Iqomah,1453.160984078479,5,-9.37,1.79,58.8,1453.16,1492.65
Osawa Sakiko,1453.032536883227,6,-7.83,1.72,27.33,1453.03,1493.14
Oates Tegwen,1451.70564744622,4,-12.07,0.7,84.5,1451.71,1487.71
Hammer Maggie,1451.5393286457108,5,-9.69,1.87,56.0,1451.54,1488.09
Kalucka Natalia,1451.070652274046,7,-6.99,2.54,68.71,1451.07,1488.87
Stendal Linn Karin,1450.608925500069,8,-6.17,3.99,26.38,1450.61,1494.32
BAIMA YuZhen,1450.5313918240518,7,-7.07,1.41,29.71,1450.53,1491.83
Novotna Eliska,1450.17680384468,6,-8.3,4.94,62.33,1450.18,1492.98
Kenderdine Phoebe,1449.842465982399,4,-12.54,0.76,78.5,1449.84,1487.49
JANNAH NUR DIATUL,1449.741630386576,4,-12.56,0.85,65.75,1449.74,1486.28
BJARNASON Svana,1449.6404342304743,5,-10.07,3.02,59.6,1449.64,1486.89
Korherr Solveig,1449.3501093942361,8,-6.33,5.97,39.0,1449.35,1506.55
Szekely Andrea Brigitta,1448.8119812803845,32,-1.6,7.29,24.09,1424.77,1495.11
Agambayeva Margarita,1448.2646534219837,9,-5.75,4.76,63.78,1443.87,1488.51
LINTANG CAHYANI SUKMA,1448.0595845454097,9,-5.77,7.23,45.56,1446.45,1487.43
Meyer Alyssa,1447.9364695392242,4,-13.02,0.98,78.75,1447.94,1485.88
Sethna Elise,1447.8015695210972,6,-8.7,3.75,37.83,1447.8,1487.65
Shiraiwa Thais Makino,1447.6925917514645,7,-7.47,2.67,62.43,1447.69,1492.28
Yohai Naama,1447.6445942567946,8,-6.54,2.64,61.0,1447.64,1496.38
Tetzlaff Sarah,1447.5852291057763,4,-13.1,0.65,88.75,1447.59,1486.44
Niu Di,1447.0465793272901,8,-6.62,2.46,43.88,1447.05,1492.27
Zhang Dan,1446.9973367520051,6,-8.83,2.59,22.0,1447.0,1493.06
Arun Prateeksha,1446.7073570393886,5,-10.66,1.22,72.6,1446.71,1490.58
Bjarnason Svana,1446.6400733296784,6,-8.89,1.62,69.33,1446.64,1489.55
Sigrist Manuela,1446.4774820429625,22,-2.43,6.36,25.36,1446.48,1517.97
Torres Illamola Aida,1446.4349358937418,7,-7.65,3.33,58.86,1446.43,1497.09
Georgieva Maria,1445.8093285598939,5,-10.84,1.47,43.2,1445.81,1487.58
Cameron Thea,1445.2775250355687,6,-9.12,1.98,61.0,1445.28,1489.63
Jaubert Anouck,1444.8488444846885,10,-5.52,2.38,54.6,1444.85,1496.03
Susanti Rahayu Aries,1444.7502822483584,5,-11.05,2.03,62.4,1444.75,1491.7
Contreras Alejandra,1444.4764962207664,18,-3.08,5.57,53.44,1436.73,1494.74
Speed Amanda,1444.4221498116988,5,-11.12,0.81,64.6,1444.42,1489.28
Stütz Christina,1443.6967624683446,29,-1.94,5.31,23.28,1443.7,1492.99
Medvedieva Olga,1443.4994881808946,6,-9.42,2.69,35.5,1443.5,1486.41
Faure Jessica,1443.2314506939624,7,-8.11,2.83,34.43,1443.23,1491.94
Bertram Denise,1443.081586134959,9,-6.32,2.41,39.44,1443.08,1496.78
Earle Chloe,1442.9604530893107,7,-8.15,3.1,56.57,1442.96,1489.28
Gosar Asja,1442.8515789910496,34,-1.68,6.1,20.65,1430.8,1497.05
Zijlstra Vera,1442.582366461224,16,-3.59,5.12,25.44,1442.58,1488.0
González Rámirez María Fernanda,1442.4927947276149,5,-11.5,1.24,75.2,1442.49,1487.67
Spurrell Christy,1442.4417436565823,6,-9.59,2.52,50.83,1442.44,1488.05
Syarifah  Abdul Rohma,1442.4365429480733,10,-5.76,2.27,26.5,1442.44,1492.86
Stewart-Patterson Alison,1442.3566468321399,6,-9.61,3.09,49.5,1442.36,1488.57
Neame Joanna,1442.22458934892,12,-4.81,5.26,51.92,1442.22,1496.53
Vlckova Eliska,1442.2117210026731,7,-8.26,2.57,42.43,1442.21,1490.34
CARTAS BARRERA Andrea,1441.5404513659491,9,-6.5,4.33,34.67,1441.54,1484.21
Li Chunhua,1440.8886995514142,9,-6.57,4.15,29.0,1440.89,1488.7
Aleman Sobrino Helena,1440.8561435817144,11,-5.38,5.69,31.73,1440.86,1488.96
Lin Hsiu-Ju,1440.7683126629602,15,-3.95,4.83,25.4,1440.77,1498.71
Antunes Patrícia,1440.5053360049426,5,-11.9,1.65,78.0,1440.51,1486.55
Mason Quinn,1440.3634042006795,13,-4.59,5.13,48.54,1440.36,1490.78
Kim Seunghyun,1440.272437173413,11,-5.43,3.53,33.18,1438.46,1495.1
Brozek Anna,1440.2668362769182,6,-9.96,2.23,58.83,1440.27,1491.71
RenZeng WangMu,1440.1132488218743,9,-6.65,3.95,19.11,1440.11,1494.33
HEIKKINEN Iris,1439.5028645530178,5,-12.1,3.02,63.6,1439.5,1484.34
Scott Emily,1439.4647093938804,6,-10.09,2.2,72.17,1439.46,1486.78
Chudziak Patrycja,1438.8540675848112,6,-10.19,1.88,64.5,1438.85,1486.18
Silva Muykuay,1436.970117619073,7,-9.0,2.28,79.14,1436.97,1493.0
WONG Hei Kiu Heidi,1435.990855373101,5,-12.8,1.93,66.4,1435.99,1485.19
Hidalgo Amezquita María Fernanda,1431.221002753643,6,-11.46,1.12,81.33,1431.22,1487.13
Tsyganova Anna,1428.3245532997619,14,-5.12,3.52,33.43,1428.32,1489.97
Wood Jennifer,1427.3889537470236,15,-4.84,3.5,49.27,1427.39,1490.67
Magalhaes de Castro  Bianca,1426.2212570857894,10,-7.38,3.17,60.2,1426.22,1490.64
Cuypers Celine,1426.165129388839,25,-2.95,5.6,42.0,1421.01,1505.52
Amann Katrin,1423.8087368101596,14,-5.44,3.19,45.64,1423.81,1492.16
Ostapenko Olena,1423.7746720074963,30,-2.54,6.1,26.27,1423.77,1504.95
Kalucka Aleksandra,1423.5923574691776,9,-8.49,3.79,64.78,1423.59,1487.44
Modrzejewska Agata,1423.0080137948896,10,-7.7,3.4,32.2,1423.01,1487.35
Song Hannarai,1421.3065683972702,17,-4.63,3.39,28.24,1421.31,1491.77
Valsecchi Manuela,1418.92363230108,14,-5.79,6.56,36.64,1418.92,1490.35
Rojas Andrea,1418.797709299877,17,-4.78,4.92,53.53,1418.8,1486.35
PAN Xuhua,1413.9403611918303,22,-3.91,5.61,26.14,1413.94,1486.93
Iskakova Aliya,1413.2908749225423,8,-10.84,2.88,41.88,1413.29,1484.02
Vrablikova Gabriela,1407.921516410686,17,-5.42,4.85,41.12,1407.92,1488.43
Kuznetsova Tamara,1406.3240278867847,15,-6.25,2.87,42.8,1406.32,1488.73
Matthews Sarah,1405.025358971981,10,-9.5,3.42,32.1,1405.03,1487.65
Svobodova Tereza,1401.769402501859,18,-5.46,5.79,33.67,1401.77,1501.5
Cardoso Janine,1398.6730362174376,13,-7.79,3.29,44.54,1398.67,1490.4
Sepulveda Elizabeth,1397.6610224222431,11,-9.3,1.58,72.27,1397.66,1488.14
Lee Hung Ying,1395.211951851695,32,-3.27,4.75,34.81,1395.21,1486.11
JIANG Rong,1391.7048027665094,21,-5.16,4.69,30.81,1388.26,1491.4
Stirling Lucinda Ann,1385.595667631831,19,-6.02,4.13,53.74,1385.6,1489.49
Perry Roxy,1378.9383073069448,17,-7.12,3.82,57.71,1378.94,1491.64
