name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
Duron Antonio Iris Pamela,1472.241738949667,2,-13.88,0.55,83.5,1472.24,1485.73
Wood Jennifer,1472.2359205939645,23,-1.21,6.03,32.91,1445.16,1503.18
Becerra Rocio Ailen,1472.2194456519667,5,-5.56,7.33,66.8,1466.65,1497.46
Iskakova Aliya,1472.213488115304,3,-9.26,2.06,34.67,1472.21,1490.74
Janata-Burns Ariane,1472.156586692461,2,-13.92,1.68,91.0,1472.16,1484.89
Weeda Mia,1472.122266692552,2,-13.94,0.77,83.5,1472.12,1486.6
Bryakina Anastassiya,1472.1184299796143,2,-13.94,1.26,41.5,1472.12,1486.95
Chamiakina Valiantsina,1471.9710991062839,7,-4.0,7.69,32.86,1471.97,1488.96
Melius Tiffany,1471.9155445907697,11,-2.55,5.42,25.27,1471.92,1505.3
Howard Eleanor,1471.861017050688,2,-14.07,1.06,21.5,1471.86,1485.18
KALLIA Evdoxia-Aikaterini,1471.7798884555386,4,-7.06,4.05,62.75,1471.78,1495.07
Eguchi Kaori,1471.7229357536362,3,-9.43,4.53,29.67,1471.72,1487.03
SEO YEJOO,1471.6901523806039,4,-7.08,4.38,52.0,1471.69,1490.72
Morandi Sara,1471.6782473011951,3,-9.44,2.42,25.0,1471.68,1489.38
Celkova Maria,1471.4254631711126,3,-9.52,7.4,28.67,1471.43,1485.29
Kodzik Aleksandra,1471.1834770315559,2,-14.41,1.0,32.5,1471.18,1484.89
Watillon Lucie,1471.0372359545545,5,-5.79,4.29,56.6,1471.04,1495.57
LOIKAS Laura,1471.0252192246774,2,-14.49,0.28,70.0,1471.03,1485.31
Bajerova Adela,1470.9666199859705,2,-14.52,1.35,76.0,1470.97,1484.53
JENSEN Kathrine Elsig,1470.6369212986835,2,-14.68,0.29,48.0,1470.64,1485.11
Čepcová Andrea,1470.5254783311361,3,-9.82,1.92,21.67,1470.53,1489.2
Marenych Alla,1470.0701820705638,3,-9.98,1.47,36.0,1470.07,1488.61
Riscado Luana,1470.0501154237966,3,-9.98,0.98,38.33,1470.05,1491.13
van Bergen Nikki,1469.732664641517,7,-4.32,7.14,25.57,1469.73,1508.21
Dobie Siobhan,1469.5950780240516,2,-15.2,0.67,68.0,1469.6,1484.32
Trifu Antonia Ioana,1469.517433516364,3,-10.16,3.26,30.33,1469.52,1491.42
Bjarnason Svana,1469.369354838831,3,-10.21,2.23,75.0,1469.37,1488.03
Sdobnikova Ksenia,1469.2991309066363,4,-7.68,2.4,30.25,1469.3,1495.8
Matelsone Arta,1468.7308744284558,3,-10.42,3.76,66.0,1468.73,1485.24
Sethna Elise,1468.7126344701428,23,-1.36,6.05,21.04,1463.94,1501.72
Kirdulyte Egle,1468.5283846967718,3,-10.49,4.09,31.0,1468.53,1487.17
Crowley Grace,1468.527878453877,3,-10.49,3.96,53.67,1468.53,1493.36
Horrocks Imogen,1468.432832346196,4,-7.89,5.6,25.75,1468.43,1488.74
Egli Zoé,1467.5280023274124,3,-10.82,1.65,51.67,1467.53,1489.35
Collin Sanja-Riia,1467.365280476666,3,-10.88,2.11,50.33,1467.37,1490.55
Scott Emily,1466.8907067026767,3,-11.04,1.9,64.67,1466.89,1486.79
Fernández Gutierrez Arantza,1466.766738586984,3,-11.08,1.88,58.67,1466.77,1489.3
Heikkinen Iris,1466.7661199002418,3,-11.08,1.14,58.0,1466.77,1489.38
Antunes Patrícia,1466.742117957813,3,-11.09,5.13,54.0,1466.74,1486.48
Gollo Asja,1466.7400222787885,5,-6.65,4.57,32.6,1466.74,1498.6
Petkova Radka,1466.586465945422,3,-11.14,2.34,30.33,1466.59,1491.24
Milosavljevic Marija,1466.5321622565557,3,-11.16,1.83,23.33,1466.53,1487.85
Laitinen Anna,1466.3152362596886,8,-4.21,4.22,27.75,1466.32,1490.31
Rudzinska Aleksandra,1465.903784854704,4,-8.52,3.64,37.0,1465.9,1496.14
Sultanova Aysel,1465.7982525688012,3,-11.4,2.41,36.67,1465.8,1488.04
Davey Anna,1465.7219822987443,4,-8.57,2.79,35.25,1465.72,1490.47
Kindlihagen Ingrid,1465.6742546550374,11,-3.12,5.28,49.64,1460.36,1496.79
Zampar Cassandra,1465.5389568162764,3,-11.49,2.64,35.67,1465.54,1485.47
Van De Vrie Roelien,1465.4219668026838,3,-11.53,0.88,31.33,1465.42,1489.13
Ozver Gurgel,1465.2676374114008,5,-6.95,5.48,27.8,1465.27,1492.42
Salsabila Salsabila,1465.2061221897552,4,-8.7,5.12,37.5,1465.21,1485.9
Cherniavska Yevheniia,1464.8797518881208,3,-11.71,1.95,54.67,1464.88,1487.89
Mills Katherine,1464.6933706399795,3,-11.77,1.47,34.33,1464.69,1486.67
Rudzinska Malgorzata,1464.670532735695,4,-8.83,4.05,26.0,1464.67,1493.87
Hafsaas Tina Johnsen,1464.5641574239548,14,-2.53,7.06,32.86,1454.48,1488.7
Wåhlin Tove,1464.4041029397404,3,-11.87,2.31,52.67,1464.4,1488.53
BJARNASON Svana,1464.188830174316,3,-11.94,2.79,58.33,1464.19,1491.01
Weber Alyssa,1464.135566364652,7,-5.12,3.55,27.0,1464.14,1500.23
Özak Lara,1463.9580928581634,3,-12.01,1.38,45.0,1463.96,1487.02
Chapman Indiana,1463.841178937487,8,-4.52,4.1,52.88,1463.84,1490.15
Doumont Heloïse,1463.650086394339,7,-5.19,4.91,35.0,1463.65,1491.13
Bogaciu Anamaria,1463.6069258845357,3,-12.13,0.76,30.67,1463.61,1487.84
Hosono Kaori,1463.3308384294883,14,-2.62,4.8,21.36,1463.33,1489.44
Trajkoska Sara,1463.2559885362118,3,-12.25,2.09,87.0,1463.26,1485.46
Delpierre Marine,1463.2512907622431,8,-4.59,5.46,22.5,1463.25,1502.54
Nevelikova Karolina,1463.0833350568948,9,-4.1,5.08,20.11,1463.08,1496.52
Piola Anouk,1463.0421890780729,7,-5.28,1.28,26.14,1463.04,1496.51
Dzhambazova Ina,1462.9159026332838,5,-7.42,5.47,27.8,1462.92,1489.07
Tsyganova Anna,1462.7172685034695,17,-2.19,5.35,24.47,1462.43,1492.81
LING Wai-mui,1462.650446333571,3,-12.45,1.48,77.0,1462.65,1485.98
Price Juliana,1462.6127749970904,3,-12.46,2.59,32.0,1462.61,1485.7
Marlenova Assel,1462.5093203170838,4,-9.37,4.1,46.75,1462.51,1486.47
Stewart-Patterson Alison,1462.3363949111392,4,-9.42,4.43,31.25,1462.34,1484.68
SEPULVEDA Elizabeth,1462.274420061402,3,-12.58,3.26,47.33,1462.27,1484.1
Oba Miwa,1462.180983126834,12,-3.15,6.41,23.08,1462.18,1491.32
Hagiwara Asaki,1462.1063956961877,16,-2.37,5.59,23.81,1458.06,1494.94
Lin Hsiu-Ju,1462.0777075327512,4,-9.48,4.79,45.5,1462.08,1490.12
Horan Emma,1461.530049556731,9,-4.27,6.11,26.44,1461.53,1505.51
Nurul Iqomah,1461.1986020635416,4,-9.7,2.49,39.25,1461.2,1486.9
Krajushkina Anna,1461.132492346373,3,-12.96,1.71,46.33,1461.13,1488.79
Ekwinska Katarzyna,1461.029954165775,14,-2.78,5.18,22.43,1461.03,1493.88
Huseynova Konul,1460.674017294541,3,-13.11,1.73,38.67,1460.67,1485.3
Seguy Audrey,1460.5837962007133,16,-2.46,8.54,20.69,1454.84,1501.32
Pfister Nadja,1460.5779702251525,4,-9.86,3.75,27.25,1460.58,1486.54
Geyik Sevda,1460.4197658966973,3,-13.19,0.65,47.67,1460.42,1486.58
PAN Xuhua,1460.3402256149654,9,-4.41,5.7,25.67,1460.34,1499.48
Dunbar Jelisa,1460.1757235562343,6,-6.64,3.95,27.0,1460.18,1492.24
Coimbra Beatriz,1460.156460570809,3,-13.28,0.74,47.67,1460.16,1485.91
Mulyar Mariya,1460.1329416357496,5,-7.97,5.76,24.0,1460.13,1489.32
Li Samantha,1460.1085629894017,4,-9.97,1.99,33.0,1460.11,1487.3
Zaharia  Ana-Maria,1459.9300615857308,4,-10.02,3.48,39.0,1459.93,1491.11
PUBU ZhuoMa,1459.9070696073723,6,-6.68,3.39,25.5,1459.91,1497.68
BASOGLU KABRAN Fatma,1459.8471027734327,3,-13.38,0.53,38.33,1459.85,1486.59
Bariani Irene,1459.758956410526,4,-10.06,3.56,29.5,1459.76,1488.26
Roy Babette,1459.7385773800459,9,-4.47,3.76,49.0,1459.74,1491.34
Brandsema Channah,1459.5946296985212,4,-10.1,1.93,28.25,1459.59,1487.82
Janecka Bianka,1459.5192329208894,4,-10.12,4.54,66.75,1459.52,1484.22
Potapova Nika,1459.4564385224664,5,-8.11,3.07,57.2,1459.46,1491.14
Ogden Zoe,1459.3137177286155,4,-10.17,2.83,32.0,1459.31,1487.64
Fierro Mariana,1459.1667233724413,3,-13.61,0.69,31.33,1459.17,1485.59
Kuznetsova Tamara,1458.9971102887719,17,-2.41,5.43,22.0,1453.52,1501.53
Herrera Vega Centeno Sofia Alejandra,1458.979799275251,3,-13.67,0.64,65.67,1458.98,1486.57
Dupalova Dominika,1458.7568617174784,6,-6.87,4.21,28.33,1458.76,1495.1
Perry Roxy,1458.0866243043342,4,-10.48,1.86,33.75,1458.09,1490.44
Biyarjomandy Nasim,1457.8606009341784,5,-8.43,5.77,35.6,1457.86,1486.34
Misiukevich Aliaksandra,1457.1635455063954,5,-8.57,1.7,38.2,1457.16,1489.67
CONTRERAS Alejandra,1457.0805071422687,4,-10.73,2.9,51.5,1457.08,1485.13
Bilkova Karina,1457.0320505430898,7,-6.14,3.45,34.14,1457.03,1493.46
JIANG Rong,1456.8949054261868,30,-1.44,6.52,21.1,1424.3,1496.87
Ruzickova Petra,1456.8454404296472,23,-1.88,5.51,22.83,1449.47,1503.48
RenZeng WangMu,1456.5866009636836,7,-6.2,2.89,20.57,1456.59,1491.92
Kalucka Aleksandra,1456.3501865775822,6,-7.27,5.64,34.5,1454.36,1493.94
WONG Tseng-shun,1456.3201678947457,4,-10.92,2.75,76.0,1456.32,1485.15
Akalski Marieta,1455.942838372082,5,-8.81,1.93,31.8,1455.94,1490.96
Arun Prateeksha,1455.8066877112549,5,-8.84,3.2,49.4,1455.81,1490.48
Peet Gill,1455.4264950372071,11,-4.05,5.88,21.73,1455.43,1500.52
Kalucka Natalia,1455.2460550010528,6,-7.46,3.45,34.17,1455.25,1494.68
Totkova Aleksandra,1455.0500937179158,10,-4.49,4.82,56.6,1455.05,1503.93
Ota Risa,1455.0097132987948,8,-5.62,4.22,21.25,1455.01,1493.13
Kulish Olga,1454.8149470564754,6,-7.53,4.11,27.67,1454.81,1495.92
BAIMA YuZhen,1454.7511411954167,5,-9.05,3.29,35.8,1454.75,1493.95
Ebler Daniela,1454.2430355410854,8,-5.72,4.26,28.0,1454.24,1495.1
Contreras Alejandra,1453.8799670197038,11,-4.19,5.18,48.27,1453.88,1494.17
Heinze Cacho Sofia,1453.8684921324664,4,-11.53,1.49,31.5,1453.87,1487.04
Taub Yael,1453.411252466688,21,-2.22,5.83,42.48,1432.85,1493.71
Luna Velasco Arantza,1453.3079778121253,5,-9.34,3.79,59.8,1453.31,1486.37
Sanders Courtney,1453.2742038661586,7,-6.68,5.08,25.0,1453.27,1495.54
Loikas Laura,1452.8357265742343,10,-4.72,4.4,60.0,1452.84,1489.28
Katrīna Cirvele,1452.788757939854,5,-9.44,3.82,41.6,1452.79,1497.38
Buczek Sylwia,1452.5900066173995,7,-6.77,5.49,28.0,1452.59,1498.36
Cohen Or,1451.544246591337,4,-12.11,1.16,34.25,1451.54,1487.51
Mellado Quinteros Ignacia,1451.5139378479194,5,-9.7,0.89,73.0,1451.51,1490.13
Umi C Choirul,1451.4739848661347,4,-12.13,0.82,41.75,1451.47,1486.89
González Rámirez María Fernanda,1451.4364976601087,5,-9.71,3.23,60.4,1451.44,1485.89
Schwab Tabea,1450.9029843548576,17,-2.89,5.48,22.24,1448.38,1491.3
Vroom Tiba,1450.2933088553204,9,-5.52,6.1,39.78,1449.02,1495.57
Hidalgo Amezquita María Fernanda,1450.077772746793,4,-12.48,2.26,75.0,1450.08,1484.56
Magalhaes de Castro  Bianca,1449.984122453656,4,-12.5,2.36,64.5,1449.98,1484.79
Agambayeva Margarita,1449.8075048798898,7,-7.17,5.14,55.29,1449.81,1484.64
Ochenatu Crina,1449.333151821743,4,-12.67,2.49,37.25,1449.33,1484.68
Susanti Rahayu Aries,1448.873361756354,4,-12.78,1.44,42.5,1448.87,1485.08
Maire Zoë,1448.6354225346777,6,-8.56,2.57,28.67,1448.64,1490.32
Modrzejewska Agata,1448.0596158395456,10,-5.19,6.01,27.0,1448.06,1498.16
Teriochina Anastasija,1447.780900376382,7,-7.46,3.26,43.57,1447.78,1495.18
Rojas Andrea,1447.5577589949012,7,-7.49,5.34,35.29,1447.56,1484.31
Plantin Stella,1447.448062636024,6,-8.76,3.85,30.5,1447.45,1496.73
Ropek Edyta,1447.421661487735,5,-10.52,2.87,35.2,1447.42,1490.49
ZABALA Zurinaga Itziar,1446.6947206426391,8,-6.66,5.35,32.5,1446.69,1490.35
Aveline Morgane,1445.680128226331,19,-2.86,7.7,24.0,1430.92,1492.81
Tetzlaff Sarah,1445.5368073572295,5,-10.89,1.74,31.2,1445.54,1490.43
Zvigule Alise,1445.4971953647548,7,-7.79,4.65,39.86,1445.5,1495.93
Carlson Erica,1445.461522268591,6,-9.09,3.63,31.83,1445.46,1492.62
Duval Marie,1443.6924161842744,6,-9.38,4.96,31.33,1443.69,1492.18
Battaglia Claudia,1443.2987937366324,7,-8.1,4.95,28.86,1443.3,1499.48
Silva Muykuay,1442.2737269158213,7,-8.25,5.0,58.14,1442.27,1485.12
Shiraiwa Thais Makino,1441.8554284018005,8,-7.27,4.03,35.62,1441.86,1492.76
GARCIA MOLINA Zoe,1441.847245350417,6,-9.69,2.64,61.17,1441.85,1491.95
Cowie Raelene,1441.7698386850639,5,-11.65,2.06,33.2,1441.77,1487.39
Troya Gil Teresa,1441.587467338273,6,-9.74,3.74,29.0,1441.59,1487.49
Haldenby Helen,1441.5810661627277,6,-9.74,2.07,28.67,1441.58,1492.3
Garbova Petya,1441.0468996107493,6,-9.83,2.89,34.83,1441.05,1489.31
AICART ORTIZ Sara,1440.45949298343,5,-11.91,1.87,37.2,1440.46,1487.73
Köhler  Anja,1440.1664290243534,7,-8.55,1.13,66.14,1440.17,1491.33
Kremer Valeri,1437.602773883933,26,-2.4,6.85,33.92,1437.6,1488.26
Zakharova Margaryta,1435.0432585248525,22,-2.95,4.57,30.64,1435.04,1499.19
Seibokaite Agniete,1435.006208547568,7,-9.28,3.52,47.14,1435.01,1488.71
YU Wai-ping,1434.6909602243518,7,-9.33,2.81,35.71,1434.69,1490.43
Tunyavanich Puntarika,1434.3857316691626,12,-5.47,5.11,32.83,1434.39,1489.31
Hayen Magali,1433.936505671782,16,-4.13,4.72,23.88,1433.94,1489.98
Amann Katrin,1433.815434628316,9,-7.35,3.67,40.56,1433.82,1493.37
Kudrova Nelly,1432.3837624883513,12,-5.63,6.21,26.75,1432.38,1484.83
Lam Clarrie,1431.8980607162107,8,-8.51,2.8,29.12,1431.9,1489.89
Vandet Salling Katrine,1427.6450943791965,24,-3.01,5.8,29.58,1415.21,1488.57
Čelková Mária,1426.257001082681,14,-5.27,4.43,28.21,1426.26,1492.85
Király Nóra,1425.8075715192028,12,-6.18,4.1,32.67,1425.81,1489.37
Reid Holly,1424.971151182879,9,-8.34,4.22,29.67,1424.97,1490.55
Kotrbova Daniela,1424.8567253729598,8,-9.39,3.86,40.62,1424.86,1491.13
Matsushima Yuki,1424.5824459255316,10,-7.54,4.44,29.5,1424.58,1487.93
RENQING LaMu,1423.4174074466034,19,-4.03,5.76,22.68,1423.42,1492.29
Stirling Lucinda Ann,1422.2752257658296,10,-7.77,3.89,40.5,1422.28,1484.87
Chudziak Patrycja,1422.2069112999563,7,-11.11,2.01,42.29,1422.21,1486.42
Storå Regine,1421.377566799137,10,-7.86,5.43,66.8,1420.03,1486.88
Frangos Rebecca,1420.7527082997028,15,-5.28,4.48,43.53,1420.75,1487.22
Brozek Anna,1420.5259336983434,7,-11.35,1.77,35.86,1420.53,1486.42
Pidgeon Thomasina,1414.2189113406885,16,-5.36,4.79,26.62,1411.05,1493.88
Kassay Claire,1412.5037106848629,13,-6.73,4.81,29.31,1412.5,1484.84
Merrick Diane,1409.1208122245419,53,-1.71,6.01,22.55,1398.67,1510.75
Park Heeyeon,1396.3861094138365,15,-6.91,5.12,35.07,1396.39,1484.82
Sepulveda Elizabeth,1374.5532084136398,12,-10.45,2.5,71.75,1374.55,1484.33
