name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
Jung Markus,1479.0606687959687,11,-1.9,4.6,30.45,1479.06,1508.11
Lopez Valdez Hector,1478.9477119579687,3,-7.02,2.19,85.67,1478.95,1490.96
Lam Hei-yeung,1478.9377932874593,2,-10.53,2.2,58.0,1478.94,1491.03
Pasquazzo Yannick,1478.9355457136041,2,-10.53,3.86,38.0,1478.94,1492.19
Waldin Thomas,1478.8835210285986,2,-10.56,0.63,96.0,1478.88,1489.0
Bilodeau Francis,1478.8291304593174,2,-10.59,3.69,76.0,1478.83,1486.8
MATA VELASQUEZ Andrey,1478.7928584080191,2,-10.6,0.02,83.5,1478.79,1489.41
Farshad Yeganeh Artimes,1478.6724841200555,2,-10.66,5.64,23.5,1478.67,1493.33
Kim Myeongsu,1478.6539122493173,4,-5.34,1.11,26.0,1478.65,1493.6
Veselic Igor,1478.5703476163294,2,-10.71,1.38,54.0,1478.57,1488.31
Villegas García Thor,1478.53414071846,3,-7.16,2.21,85.33,1478.53,1495.4
Haigh Drew,1478.4825557977465,2,-10.76,3.27,51.5,1478.48,1486.93
Krynetskyi Oleksii,1478.4675427830998,2,-10.77,2.32,82.0,1478.47,1487.59
Zajc Ziga,1478.443052956415,7,-3.08,5.6,46.57,1478.44,1504.49
Offner Jesse,1478.4071900552315,2,-10.8,1.51,42.0,1478.41,1488.14
Bendazzoli Giorgio,1478.401117897042,7,-3.09,3.35,55.57,1476.99,1499.14
Gauquelin Tom,1478.3726520466541,2,-10.81,0.2,79.0,1478.37,1489.04
VÁLYI  Gergő,1478.3231176255028,3,-7.23,3.54,69.33,1478.32,1489.89
Ito Takeshi,1478.3163116860396,2,-10.84,4.27,56.5,1478.32,1492.18
Monsech Gasca Guillem,1478.2685206686742,2,-10.87,0.32,59.5,1478.27,1489.36
KIROV Slav,1478.1912966801533,4,-5.45,1.14,55.75,1478.19,1495.46
Soin Dylan,1478.146387363446,4,-5.46,5.49,56.75,1478.15,1487.94
Nagata Nobuyuki,1478.1119610866042,2,-10.94,4.42,26.0,1478.11,1492.18
Josseron Gabriel,1477.964723277372,12,-1.84,6.84,27.17,1473.67,1494.4
Malshchukov Vadim,1477.9553711824026,3,-7.35,3.19,58.0,1477.96,1490.3
Hyland Callum,1477.9481164963772,3,-7.35,2.56,60.67,1477.95,1495.6
Kleesattel Max,1477.9046249789787,6,-3.68,3.58,52.5,1477.9,1498.03
Cardenas Mateo,1477.7995854430965,2,-11.1,0.01,85.0,1477.8,1488.91
Vervoort Dirk,1477.6864404334567,2,-11.16,4.26,48.5,1477.69,1485.83
Moreno Montoya Jair Octavio,1477.5219787224678,3,-7.49,5.46,70.33,1477.52,1489.25
MEYER Albin,1477.5154013896895,2,-11.24,0.22,56.5,1477.52,1488.91
Seo Sungbo,1477.5133785933383,10,-2.25,4.1,42.4,1474.24,1496.38
Price Nathan,1477.4664387002415,2,-11.27,2.04,50.0,1477.47,1490.17
Schmidt Santiago,1477.3979067655227,2,-11.3,2.98,63.5,1477.4,1486.59
CHOU Tzu-Yu,1477.2412420750018,2,-11.38,3.01,53.0,1477.24,1490.75
Doyle Mike,1477.1189301804275,3,-7.63,3.35,26.33,1477.12,1495.07
Khan Sahil,1476.9979419056174,2,-11.5,2.81,63.0,1477.0,1490.49
Brand Paul,1476.9871060605217,2,-11.51,2.45,73.0,1476.99,1486.76
Tobiassen Tomas Midtun,1476.9396403622268,2,-11.53,4.66,68.0,1476.94,1485.18
AUEAREECHIT Auswin,1476.937176608501,8,-2.88,3.77,44.12,1476.94,1498.28
Forrest Kieran,1476.888563276298,3,-7.7,2.82,51.33,1476.89,1494.74
Roji Fatchur,1476.845017326171,4,-5.79,1.3,60.5,1476.85,1495.98
Mauron Thibaut,1476.832622781452,2,-11.58,0.73,63.0,1476.83,1487.9
Tusnády  Nimród Sebestyén,1476.8302545281492,7,-3.31,4.98,63.29,1472.53,1497.92
Bergasse Remy,1476.6547991942543,15,-1.56,5.25,35.67,1476.65,1511.15
Debrulle Louis,1476.6364833935938,2,-11.68,0.53,74.5,1476.64,1488.69
TORRIJO EMILIANO,1476.6280193490898,2,-11.69,1.55,91.5,1476.63,1487.22
Pekarek Stanislav,1476.607897873816,3,-7.8,0.89,66.0,1476.61,1492.3
Gontero Leonardo,1476.571191008167,2,-11.71,2.41,84.0,1476.57,1486.58
Zeni Alessandro,1476.522488518283,5,-4.7,2.86,60.8,1476.52,1496.25
Vopat Jan,1476.4578253123236,2,-11.77,0.73,65.0,1476.46,1488.75
Tzeng  Jiun-Jie,1476.326160774775,2,-11.84,0.34,31.5,1476.33,1488.41
DIAZ Gianfranco,1476.2170809045483,2,-11.89,3.15,78.0,1476.22,1485.88
Massonnet Gaëtan,1476.2044432069229,2,-11.9,0.97,74.5,1476.2,1487.41
Holowach Jason,1476.1081543084972,5,-4.78,3.56,74.6,1476.11,1490.13
Gusak Igor,1476.0874269670085,5,-4.78,4.67,55.2,1476.09,1489.98
Geisenhoff Philipp,1476.083663790508,4,-5.98,5.89,69.0,1476.08,1488.29
Snorrason Birgir Óli,1476.0749707937412,2,-11.96,0.34,109.0,1476.07,1488.28
Levin Geva,1476.02233504446,4,-5.99,2.97,71.0,1476.02,1490.68
Shafiee Zul Fadzli,1476.0005375027233,4,-6.0,9.14,46.0,1476.0,1503.68
Kochetkov  Mikhail,1476.0001057091258,12,-2.0,5.22,40.0,1474.1,1494.67
CREP Lovro,1475.9105048620747,3,-8.03,1.14,48.0,1475.91,1492.78
Chudinov Pavel,1475.8441903996827,2,-12.08,2.99,57.5,1475.84,1485.81
Wen Ying-Chieh,1475.78588090937,2,-12.11,0.39,69.5,1475.79,1488.17
Danker Stefan,1475.69566492697,11,-2.21,4.38,32.91,1473.73,1495.87
Birkelund Olsen Brage,1475.5887897935083,2,-12.21,2.52,57.0,1475.59,1486.01
Borman  Gregory Raymond,1475.5562009639364,2,-12.22,0.5,84.5,1475.56,1487.42
Doyle Aidan,1475.5215548703031,3,-8.16,2.36,44.33,1475.52,1489.85
Takzhanov Yury,1475.4448710901759,3,-8.19,2.27,64.33,1475.44,1489.73
Cavé Leto,1475.3073756799809,11,-2.24,5.59,56.36,1464.0,1492.96
Yilmaz Ugur,1475.2480258014875,3,-8.25,5.32,70.33,1475.25,1485.61
DA SILVA Samuel Carlos,1475.1701818751246,2,-12.41,2.57,58.5,1475.17,1489.4
Ulloa David,1475.167759587093,3,-8.28,2.51,73.33,1475.17,1488.82
ELORANTA Toivo,1475.0253140748562,2,-12.49,0.47,86.0,1475.03,1487.85
Earley Alistair,1475.0217754593896,3,-8.33,4.57,67.0,1475.02,1496.02
ALHADDAD Taher,1474.985069741458,2,-12.51,2.06,55.0,1474.99,1488.95
Aljaro Jose Maria,1474.8728040582703,2,-12.56,2.22,99.5,1474.87,1485.86
Mah Jj,1474.8456162817251,3,-8.38,3.79,65.33,1474.85,1488.52
Sambath Pheaktra,1474.774718426802,2,-12.61,0.85,98.0,1474.77,1486.79
Vázquez Diego Ernesto,1474.7289440789964,2,-12.64,2.05,94.0,1474.73,1485.92
Şen Ali,1474.6889021803306,2,-12.66,2.32,95.5,1474.69,1485.7
SUTER Alejo,1474.646774604567,2,-12.68,0.45,79.5,1474.65,1487.01
CHRISTENSEN Santiago,1474.6329361627222,2,-12.68,1.35,87.0,1474.63,1486.36
Dedecker Kristof,1474.6129914259307,2,-12.69,0.39,47.0,1474.61,1487.03
Trpovski Viktor,1474.5987839565962,2,-12.7,1.37,108.5,1474.6,1486.33
THEOCHAROPOULOS Theofanis-Ermis,1474.5896723885753,2,-12.71,0.09,77.0,1474.59,1487.36
Tagizade Cingiz,1474.544658169359,2,-12.73,0.31,73.0,1474.54,1487.05
Monstavicius Vaidotas,1474.532740007856,2,-12.73,0.75,62.5,1474.53,1486.73
Solovey Igor,1474.5075587776826,3,-8.5,2.97,48.67,1474.51,1492.58
Kauffmann Antoine,1474.4890406539091,9,-2.83,5.46,45.78,1471.3,1502.01
Högström Magnus,1474.4550618492306,23,-1.11,4.95,33.09,1471.43,1500.14
McNamee Guy,1474.4233647481392,9,-2.84,3.88,63.67,1473.11,1499.25
TAN Ian,1474.1264741194946,2,-12.94,0.65,55.5,1474.13,1486.61
Müller Marco,1474.0906554180824,5,-5.18,5.24,59.0,1474.09,1487.06
Marsella Diego Martin,1474.0724456483554,2,-12.96,1.25,54.5,1474.07,1486.16
Yogaswara Indra,1473.9411127174085,4,-6.51,4.63,23.75,1473.94,1490.72
Lecomte Michaël,1473.8953389688452,3,-8.7,1.24,40.0,1473.9,1490.22
Lee Seungbeom,1473.8058048446853,2,-13.1,0.45,101.5,1473.81,1487.22
Córdova A. Erick,1473.709048144768,2,-13.15,0.66,92.5,1473.71,1486.39
Bonnet Frederic,1473.675449104285,2,-13.16,0.69,51.5,1473.68,1487.33
Becan Jure,1473.5398785883235,28,-0.95,5.85,30.04,1461.16,1503.51
Brand Mark,1473.5221446965463,14,-1.89,5.38,54.71,1468.7,1491.29
Vargas Claros Marcelo Ignacio,1473.5017645840508,2,-13.25,0.8,100.0,1473.5,1486.19
Laine Julien,1473.4773203985649,2,-13.26,3.85,51.0,1473.48,1484.02
Valencia Danny,1473.4084027312413,7,-3.8,4.81,66.29,1471.68,1489.36
GALINDO Rafael,1473.221579305511,2,-13.39,1.56,81.5,1473.22,1485.51
PANFILOV Alexey,1473.1795442686152,2,-13.41,0.19,60.5,1473.18,1486.72
Grandelius Erik,1473.0409329890451,7,-3.85,5.51,38.14,1473.04,1492.31
PUccio Shane,1472.8073285059404,4,-6.8,1.54,64.0,1472.81,1491.92
Hofherr Johannes,1472.6599031269068,6,-4.56,3.67,58.83,1472.66,1492.97
Botnar Bohdan,1472.6561047152532,2,-13.67,0.42,83.0,1472.66,1486.03
Safarov Gulbala,1472.6453360673195,2,-13.68,0.34,74.5,1472.65,1486.08
Suihkonen Mikael,1472.6418112609715,2,-13.68,0.06,107.0,1472.64,1486.36
Topin Tanguy,1472.5266921474936,7,-3.92,6.68,56.14,1466.77,1487.17
Baratzadeh Gholamali,1472.4969673685855,8,-3.44,3.98,41.38,1472.5,1497.49
TSIAOUSIS Orfeas,1472.4065158661622,2,-13.8,0.7,107.5,1472.41,1486.7
Black Wesley,1472.2913469184878,2,-13.85,0.62,84.0,1472.29,1485.7
Goodacre Joe,1472.262418538974,5,-5.55,4.56,56.6,1472.26,1495.76
Merino Ordóñez Daniel Alejandro,1472.2274694234354,2,-13.89,0.74,102.0,1472.23,1485.59
Hanna Benjamin,1472.1744087306147,10,-2.78,3.24,56.9,1472.17,1498.25
Cunha Gustavo,1471.968387293669,2,-14.02,0.17,83.5,1471.97,1485.86
Mawem Bassa,1471.8611127911813,4,-7.03,4.63,84.25,1471.86,1490.34
Mikeladze Erekle,1471.807698271441,2,-14.1,0.03,94.0,1471.81,1485.88
Ruh Matthias,1471.7488108452515,3,-9.42,1.56,44.0,1471.75,1491.0
Katsitadze Soso,1471.7400224405703,2,-14.13,0.7,95.5,1471.74,1485.38
Eguez Esteban,1471.667192740463,7,-4.05,2.57,54.86,1471.67,1494.35
ARCE Tomás,1471.0245861360463,2,-14.49,0.54,84.5,1471.02,1485.13
FLORES William,1470.8969025670451,2,-14.55,0.09,63.0,1470.9,1485.51
Arce Julio,1470.8300668314323,3,-9.72,3.62,70.67,1470.83,1486.11
Ben reuven Yotam,1470.7879718900592,3,-9.74,4.52,81.0,1470.79,1488.36
Baxter Adrian,1470.7730943365764,4,-7.31,4.78,45.75,1470.77,1487.81
Shchervianin Aleksei,1470.7699420795147,11,-2.66,5.18,50.82,1470.77,1490.91
Lai Chi-Wai,1470.7529959964877,4,-7.31,6.19,32.5,1470.75,1491.0
Gaona Lucas,1470.7522986807328,4,-7.31,3.96,67.5,1470.75,1490.42
Curtis Calrin,1470.6841648347795,3,-9.77,2.04,96.0,1470.68,1491.39
Timmermans Michael,1470.671861715999,4,-7.33,3.62,37.25,1470.67,1496.92
Wszolek Marcin,1470.6072844505495,4,-7.35,4.32,45.25,1470.61,1487.8
Held Johannes,1470.6043436745076,3,-9.8,0.71,64.0,1470.6,1490.85
Schmid Thomas,1470.5869575653535,5,-5.88,8.25,34.8,1470.59,1494.17
Rull Flores Gerard,1470.5084599711897,5,-5.9,5.4,47.8,1470.51,1496.89
Cink Jachym,1470.5065168270003,4,-7.37,3.89,84.0,1470.51,1488.7
Waldleben Moritz,1470.3523663862618,4,-7.41,2.35,53.25,1470.35,1490.82
Ruangrit Winai,1470.2996331526122,4,-7.43,2.45,59.0,1470.3,1491.05
Hakamada Naoto,1470.2801050649418,21,-1.42,5.29,27.14,1470.28,1500.18
AU Chi-Fung,1470.028657406517,3,-9.99,3.42,70.33,1470.03,1489.27
Cassidy Alan,1469.8522759689877,3,-10.05,2.68,47.67,1469.85,1491.33
VARGAS Benjamin,1469.7256091579409,4,-7.57,5.5,63.5,1469.73,1500.25
Gruzitis Edvards,1469.6853726266731,5,-6.06,4.65,76.0,1469.69,1498.74
Alber Love  Ymer,1469.1730992706912,3,-10.28,1.83,68.33,1469.17,1487.61
MAIKOTOV Azat,1468.9994177583694,3,-10.33,2.89,61.33,1469.0,1488.34
Neres André,1468.4968021968455,11,-2.86,5.47,51.55,1468.5,1499.26
Parks Dylan,1468.3388267472972,4,-7.92,4.75,74.0,1468.34,1496.58
WONG Cheuk-nam,1468.2589853042382,3,-10.58,0.79,67.67,1468.26,1490.18
Abrahamsson Emil,1468.2570088672624,3,-10.58,1.41,92.33,1468.26,1489.02
CABALLERO Dante,1468.1896105726555,3,-10.6,2.59,69.0,1468.19,1490.63
Kushnir Yiftach,1468.1670420270923,16,-1.99,4.08,44.31,1463.46,1494.92
POTUCEK Simon,1467.3802917661687,4,-8.15,3.03,49.0,1467.38,1488.43
CARVALHO PERES Davi,1467.2922146937228,3,-10.9,1.09,79.0,1467.29,1489.54
Jaggi Martin,1467.2750883291583,17,-1.92,5.32,29.29,1467.28,1502.58
Kaurov Ivan,1466.8106940719865,35,-0.95,6.4,26.09,1466.81,1500.51
ERIKSSON Elliot,1466.7410947694852,4,-8.31,4.37,62.25,1466.74,1487.94
Lehmann Remo,1466.540553067522,5,-6.69,5.25,50.0,1466.54,1488.17
Amri Amri,1466.463973707237,6,-5.59,6.06,38.67,1466.46,1495.33
Potucek Simon,1466.3689597402422,17,-1.98,5.29,56.29,1465.59,1489.81
Maibam Chingkheinganba,1466.1165999685163,6,-5.65,3.95,79.83,1466.05,1491.79
Gogol Mikhail,1465.933578790463,10,-3.41,6.83,33.5,1465.93,1505.84
Fiori Alessandro,1465.904194949779,7,-4.87,5.22,29.0,1465.9,1497.05
CHAN Cheung-Chi Shoji,1465.7353559781636,6,-5.71,4.2,53.83,1465.74,1500.25
Pavlenko Kostiantyn,1465.65567702354,3,-11.45,0.63,94.33,1465.66,1488.07
Mora Pariente Eduardo,1465.6205237203962,3,-11.46,1.53,84.0,1465.62,1486.84
Sivakov Roman,1465.5790985953154,3,-11.47,1.47,102.67,1465.58,1488.69
Faulkner Sean,1465.2348363109706,8,-4.35,4.7,64.88,1465.23,1486.59
Perov Aleksey,1465.0998550156955,3,-11.63,3.29,34.33,1465.1,1484.6
Ilinykh Vsevolod,1465.0112185638432,3,-11.66,0.67,34.67,1465.01,1488.99
Panfilov Alexey,1464.9898758299264,4,-8.75,2.7,92.75,1464.99,1487.77
Huser Kevin,1464.978325544873,18,-1.95,5.67,44.5,1453.31,1491.74
Lequerica Buscaglia Diego,1464.974740449564,4,-8.76,2.16,72.0,1464.97,1492.74
Padin Simón,1464.9142446748936,3,-11.7,0.85,88.0,1464.91,1487.56
Ip Tsun-ting,1464.8122845862172,3,-11.73,1.86,64.0,1464.81,1488.89
Schröter Thilo Jeldrik,1464.3554358996028,7,-5.09,4.66,62.71,1464.36,1487.67
Karki Niraj,1464.3229906472295,3,-11.89,1.65,69.67,1464.32,1486.53
Devyaterikov Nikita,1464.2770653727587,4,-8.93,3.73,81.5,1464.28,1487.24
Rugens Rolands,1464.1313892856454,5,-7.17,3.0,67.8,1464.13,1488.71
Morić Krešimir,1463.9839748176637,3,-12.01,0.81,84.0,1463.98,1487.2
Thorbjoernsen Kristoffer Kvamme,1463.8798364582149,3,-12.04,0.34,62.33,1463.88,1487.58
Nicoloso Pedro Ferreira,1463.841868630569,4,-9.04,4.35,88.0,1463.84,1488.07
GOH WEN BIN Luke,1463.8414492106263,7,-5.17,3.62,53.43,1463.84,1495.0
Arnarson Guðmundur Freyr,1463.8381159553123,3,-12.05,0.65,103.67,1463.84,1487.38
Neves Ricardo,1463.5497125650177,3,-12.15,1.95,86.0,1463.55,1485.65
Pastor Martínez Sergio,1463.5186510868223,5,-7.3,2.55,51.4,1463.52,1493.58
Firas Sushi,1463.461534772541,4,-9.13,6.7,55.5,1463.46,1484.74
Tak Timo,1463.4151359144153,6,-6.1,6.0,41.0,1463.42,1486.06
Hernandez Galo,1463.3853352316164,6,-6.1,4.78,77.33,1463.39,1494.28
Pugh-Williams  Mark,1463.2280760963117,4,-9.19,3.65,58.5,1463.23,1486.22
Janse van Rensburg Mel,1463.0972010767357,5,-7.38,5.06,79.6,1462.63,1486.98
Blaser Benjamin,1462.6380837084328,6,-6.23,3.37,52.33,1462.64,1491.28
Zietek Jakub,1462.5627871068552,6,-6.24,3.38,64.33,1462.56,1494.13
Ogata Kazutoshi,1462.2592414648373,6,-6.29,2.77,34.83,1462.26,1498.03
Serafimovski Kire,1462.0250490797898,3,-12.66,3.29,69.0,1462.03,1484.18
GREGORINI Bautista,1461.9898413094704,5,-7.6,3.36,80.2,1461.99,1489.47
RIZKY SYAHRAFLI SIMATUPANG MUHAMMAD,1461.9150049654315,6,-6.35,4.58,62.67,1461.92,1488.04
Nakahara Sakae,1461.8310302697573,7,-5.45,5.09,32.43,1461.83,1496.22
Cai LuYuan,1461.7691560764267,5,-7.65,6.36,26.6,1461.77,1484.97
Heintz Benoit,1461.6591505198344,10,-3.83,3.02,37.7,1461.66,1495.61
Hung Jau Shiuan,1461.5264165911024,3,-12.82,0.93,32.33,1461.53,1486.1
Ye Xiangyang,1461.489499124465,5,-7.7,6.53,26.8,1461.49,1485.5
Keusters Teun,1461.2884286143978,4,-9.68,1.19,61.25,1461.29,1491.73
Flor Vazquez Jonatan,1461.241316832969,9,-4.31,4.64,65.78,1456.52,1491.37
Berger Noé,1461.1794445709504,4,-9.71,4.58,46.75,1461.18,1496.94
EBRAHIMI Seyedmohammadzaniar,1461.1347001162032,3,-12.96,1.45,68.33,1461.13,1485.4
Sapra Rahul,1461.0720764782307,4,-9.73,4.17,48.75,1461.07,1486.33
Cermak Petr,1460.9725331048603,6,-6.5,4.21,60.33,1460.97,1487.83
Urrutia Joaquin,1460.9678586383648,6,-6.51,3.25,80.5,1460.97,1491.79
Lopez Emmanuel,1460.902201577686,18,-2.17,6.33,34.17,1460.9,1499.33
Lempereur Sven,1460.8835233535692,7,-5.59,3.71,67.43,1460.88,1490.32
Langbehn Facundo,1460.704756270088,4,-9.82,0.95,59.5,1460.7,1488.91
Wagner Christian,1460.6984740392234,5,-7.86,5.75,69.8,1460.7,1491.5
Pazmino Andres,1460.583197842602,4,-9.85,2.07,67.75,1460.58,1492.72
Quinteros Andres,1460.48692244593,6,-6.59,4.28,63.33,1460.49,1486.37
Ivanov Jovan,1460.112276314978,3,-13.3,1.52,95.67,1460.11,1484.96
Ouriques Jean,1460.0444215740347,5,-7.99,1.03,82.8,1460.04,1490.62
Bøe Leo Ketil,1460.0282599547525,7,-5.71,5.15,59.86,1457.44,1490.33
Arantzamendi Irueta Iñaki,1459.9584864010521,6,-6.67,2.01,61.67,1459.96,1493.2
Lis Yannick,1459.9262461811297,3,-13.36,2.15,78.0,1459.93,1485.37
Devyaterikov Artyom,1459.7174930922113,11,-3.66,4.09,66.45,1459.72,1493.72
Esparta Frade Bittor,1459.6419952323195,7,-5.77,6.82,63.86,1453.23,1488.18
Ristovski Ilija,1459.583024972236,3,-13.47,0.53,60.33,1459.58,1485.93
Messer Shane,1459.4708031682799,6,-6.75,3.87,33.5,1459.47,1493.67
Markov Matej,1459.3481635820065,3,-13.55,0.54,109.0,1459.35,1485.89
SORIA SANCHEZ Lautaro Nicolás,1459.2959668742958,5,-8.14,3.33,81.0,1459.3,1495.4
Camargo Felipe,1459.2598847264617,16,-2.55,5.93,34.62,1459.26,1503.21
Taskiran Akin,1459.1637010641211,3,-13.61,1.17,86.67,1459.16,1485.15
Trojan Vojtech,1459.127290239976,9,-4.54,3.04,69.78,1459.13,1494.61
Szekely Gabor,1459.064973152672,19,-2.15,7.98,26.74,1459.06,1502.4
Chan Cheung-chi Shoji,1458.8702290771998,18,-2.28,5.59,50.33,1458.87,1489.9
Huerta Mauricio,1458.3041005932657,22,-1.9,4.68,35.68,1452.75,1496.93
LAU Tsz-kiu,1458.1891915457074,4,-10.45,1.78,87.75,1458.19,1487.19
Di Nino Gianstefano,1458.1013724064233,4,-10.47,2.05,95.0,1458.1,1487.98
ABDI MUHAMMAD FERZA FERNADA,1458.0755775963844,5,-8.38,5.02,72.4,1458.08,1487.07
Grosso Cesar,1457.643719975597,23,-1.84,5.72,49.48,1457.64,1511.96
Lindbäck Kristoffer,1457.4009688321253,5,-8.52,3.36,76.0,1457.4,1495.53
Escobar Ronny,1457.3494906178405,8,-5.33,3.57,72.0,1457.35,1495.9
González Gutiérrez Jerome,1457.2056201668893,5,-8.56,3.07,74.8,1457.21,1488.27
Clémence Julien,1456.8034879550653,9,-4.8,4.81,66.11,1456.8,1487.06
Amann Mark,1456.7998410020102,6,-7.2,5.49,40.33,1456.8,1489.55
HUANG JINBIN,1456.6628208541897,9,-4.82,4.14,63.56,1456.66,1493.24
Qu Changfeng,1456.5394060282608,8,-5.43,5.81,23.12,1456.54,1493.03
Coretti Manuel,1456.5192243665044,5,-8.7,2.68,55.4,1456.52,1491.0
Castellanos Luis,1456.29396000376,4,-10.93,1.63,96.0,1456.29,1488.88
Verdasco Urizal Sergio,1455.7716393541202,5,-8.85,5.73,71.2,1454.69,1487.9
Prieto Perilla Sebastian,1455.2304652315822,4,-11.19,2.38,72.5,1455.23,1486.04
Moreno De Los Huerto Daniel,1454.8174991688584,14,-3.23,4.43,37.07,1454.82,1494.64
Marsella Diego Martín,1454.2727973823432,11,-4.16,4.19,40.18,1454.27,1498.03
Abel Ben,1454.1493459886128,5,-9.17,2.59,78.8,1454.15,1490.18
CHUNG Man-hei,1454.0209476374714,4,-11.49,2.02,91.0,1454.02,1486.65
Gabuldani Giorgi,1453.9998758532656,4,-11.5,2.33,86.0,1454.0,1486.35
Shikov Aleksandr,1453.795707153821,8,-5.78,4.76,59.62,1453.8,1492.8
Chu Ka-Wai,1453.6109185500477,6,-7.73,3.2,29.67,1453.61,1496.94
Gifford Joseph,1453.5795569491224,5,-9.28,4.95,72.0,1453.58,1487.4
Aktuyun Zorbey,1453.5047475419083,4,-11.62,1.78,84.75,1453.5,1486.07
Bunsch Piotr,1453.3806349632885,6,-7.77,5.23,54.83,1453.38,1487.49
FIRMANSYAH MUHAMMAD RAMZI,1452.8942048907663,4,-11.78,1.84,73.5,1452.89,1485.69
Shagin Andrey,1452.6383207277065,7,-6.77,4.44,42.71,1452.64,1499.56
Osadchyi Leonid,1452.0488898406854,5,-9.59,3.92,71.6,1452.05,1485.7
Pail Denis,1451.8090160318447,4,-12.05,1.98,69.75,1451.81,1486.56
RIVADENEIRA  Nickolaie,1451.4799101090055,5,-9.7,2.63,90.0,1451.48,1489.08
Volf Stepan,1450.955202758017,9,-5.45,4.72,60.33,1450.96,1493.38
Konishi Daisuke,1450.8843600181747,12,-4.09,4.33,36.42,1450.15,1498.72
Byrne Connor,1450.8168245115248,6,-8.2,2.24,55.83,1450.82,1488.39
Bjørngaard Rolf -Martin,1450.614394923654,5,-9.88,2.1,68.0,1450.61,1491.96
Ma ZiDa,1450.4040949576606,22,-2.25,5.33,29.73,1450.4,1489.11
Zhong QiXin,1450.068366895715,5,-9.99,3.34,66.0,1450.07,1485.0
Estevez  Isaac,1449.6196046264515,5,-10.08,0.89,82.8,1449.62,1490.92
Bruyns Joshua,1449.3085846666756,4,-12.67,0.87,81.75,1449.31,1486.14
Firnenburg Ruben,1449.1555354321329,21,-2.42,6.79,45.05,1449.16,1493.14
Serlachius Rolf Fredrik,1449.1152402405294,7,-7.27,3.69,60.43,1449.12,1489.71
Reiner Alon,1448.7098076792677,4,-12.82,1.34,79.0,1448.71,1485.25
VOLYRAKIS Michail,1448.6618161705164,4,-12.83,1.36,92.0,1448.66,1486.64
Zima Jan,1448.6317140273375,5,-10.27,1.3,65.0,1448.63,1489.0
Sauceda Rodríguez José Alejandro,1448.6099727135447,4,-12.85,1.21,81.75,1448.61,1486.48
Petrescu Catalin,1448.507110747883,4,-12.87,1.46,51.0,1448.51,1488.46
Rozek Michal,1448.4466237754273,5,-10.31,3.37,55.6,1448.45,1485.58
Hernandez Medina Miguel Angel,1448.1648521189568,5,-10.37,1.68,69.6,1448.16,1489.17
Dawson Luke,1448.080330527191,5,-10.38,2.32,60.2,1448.08,1489.21
VALSAMIDIS Matthaios,1448.0655047810085,5,-10.39,1.33,85.8,1448.07,1490.67
Ngo Truong,1447.9488261751494,13,-4.0,6.06,42.77,1447.95,1487.69
Norum Jakob Heber,1447.7643212251712,8,-6.53,3.99,49.75,1446.96,1489.22
McNamee Kindar,1447.4543003477802,9,-5.84,4.45,73.78,1447.45,1489.29
Heiniger Kevin,1447.3805723997182,9,-5.85,3.85,59.33,1447.38,1485.86
Hernández Castilla Àlex,1447.0149245235314,10,-5.3,5.18,62.0,1447.01,1487.41
Dobrzanski Maciej,1446.4226691408142,12,-4.46,5.31,54.0,1446.42,1490.41
Martin Nathan,1445.8017170062467,9,-6.02,3.97,67.11,1445.8,1492.59
Muhammad Alfian,1445.5975757904923,6,-9.07,2.7,58.0,1445.6,1495.5
Wechsler Or,1444.1466458846191,29,-1.93,4.2,37.28,1437.48,1490.68
Potucek Stepan,1444.0119083254149,8,-7.0,3.64,71.38,1444.01,1487.19
Hardmeier Obed,1443.3381911892354,12,-4.72,4.79,54.42,1443.34,1489.71
Dvorak Jakub,1442.7733649459783,5,-11.45,1.77,63.8,1442.77,1486.74
KE Qun Tao,1442.6845716540763,7,-8.19,3.63,59.86,1442.68,1486.73
Söderin Geir,1442.3153431910375,13,-4.44,4.42,45.62,1442.32,1494.74
De Alba Flores Santiago,1441.97067968731,23,-2.52,5.8,42.22,1441.97,1515.64
Krakenberger Franz,1441.595509502756,19,-3.07,5.05,40.47,1440.5,1492.96
Granja Carlos,1441.4458335449078,11,-5.32,4.76,72.55,1440.93,1492.55
Rios Emilio,1441.0449174156079,5,-11.79,1.72,94.2,1441.04,1486.0
Kumar Gaurav,1440.753790010532,6,-9.87,1.48,60.83,1440.75,1488.37
Suolang Jiacuo,1440.60763342672,19,-3.13,4.94,32.63,1440.61,1492.05
Ho Foganholo Felipe,1440.4753894851651,17,-3.5,4.21,63.82,1439.09,1499.82
Zhendinskiy Denis,1439.4093327991845,6,-10.1,1.48,71.33,1439.41,1488.61
PAN JinYu,1439.3785634834408,6,-10.1,3.62,44.5,1439.38,1489.73
Fossali Ludovico,1439.0919469379985,7,-8.7,3.18,85.0,1439.09,1489.08
de Leeuw Nicky,1438.1008513110057,11,-5.63,5.31,46.45,1438.1,1489.02
Kim Hongil,1437.863299304347,12,-5.18,4.12,33.33,1437.86,1490.59
Libot Wanne,1437.7819925398735,6,-10.37,2.45,41.0,1437.78,1488.07
Peng Kuei Chi,1437.5252300446066,6,-10.41,3.29,45.33,1437.53,1485.52
Plevko Tomas,1436.6828855966376,13,-4.87,6.0,62.08,1436.68,1487.71
