name,current_elo,competitions,avg_elo_change,elo_volatility,avg_rank,min_elo,peak_elo
Tkachenko Yevhen,1493.0252368763001,1,-6.97,,46.0,1493.03,1493.03
Hernandez Jorge,1493.0106251212633,1,-6.99,,42.0,1493.01,1493.01
Platon Hannes,1493.0077257591458,1,-6.99,,42.0,1493.01,1493.01
WONG Cheuk-nam,1492.9097141589484,1,-7.09,,103.0,1492.91,1492.91
De Smit Jan,1492.8905777903963,1,-7.11,,26.0,1492.89,1492.89
KIM Dohyeon,1492.8868737864436,1,-7.11,,47.0,1492.89,1492.89
Peinado Franganillo Guillermo,1492.8681359954107,2,-3.57,1.14,68.5,1492.87,1497.24
Arboleda Henao Juan Sebastian,1492.8283663680643,1,-7.17,,51.0,1492.83,1492.83
"Koh Zher Yeow, Jay",1492.8235797867517,1,-7.18,,51.0,1492.82,1492.82
Arnel Iisager Bjørn,1492.8022178305462,24,-0.3,6.92,28.75,1464.45,1501.69
PUccio Shane,1492.7180123370297,1,-7.28,,44.0,1492.72,1492.72
MARTIN Philipp,1492.691893836631,2,-3.65,12.13,19.0,1492.69,1504.92
Gundolf Louis,1492.6849152024258,1,-7.32,,79.0,1492.68,1492.68
Lehmann Remo,1492.66561908889,1,-7.33,,34.0,1492.67,1492.67
Waldleben Moritz,1492.5523090815952,1,-7.45,,31.0,1492.55,1492.55
Glowka Jakub,1492.5138174090257,19,-0.39,5.83,25.74,1467.17,1499.08
D'Anastasio Robert,1492.5117376336455,9,-0.83,7.9,20.44,1492.02,1515.5
Escobar Manuel,1492.495056347402,5,-1.5,9.43,22.2,1490.41,1513.27
Obleitner Kornelius,1492.4876415369379,6,-1.25,4.46,31.0,1492.49,1497.64
PARE Maxim,1492.4461862974747,1,-7.55,,63.0,1492.45,1492.45
IASI HANADA Rodrigo,1492.4391258034775,2,-3.78,10.9,48.0,1488.51,1492.44
Manzoni Matteo,1492.4352448005316,3,-2.52,8.69,51.0,1492.44,1507.09
Healy Samuel,1492.431637546382,1,-7.57,,51.0,1492.43,1492.43
Leinenbach Dominik,1492.417893888281,2,-3.79,1.5,31.0,1492.42,1495.15
Belchior Ricardo,1492.417268081994,1,-7.58,,49.0,1492.42,1492.42
Bostrom Carl Ola,1492.4145823721763,1,-7.59,,49.0,1492.41,1492.41
Sevindik Murat,1492.4118957114151,1,-7.59,,49.0,1492.41,1492.41
Zokic Boris,1492.4092080993748,1,-7.59,,49.0,1492.41,1492.41
Muinonen Markus,1492.3695385151489,1,-7.63,,47.0,1492.37,1492.37
Sukapanpotharam Vin,1492.348792531337,1,-7.65,,77.0,1492.35,1492.35
Egg Pedro,1492.3451228003285,1,-7.65,,77.0,1492.35,1492.35
Malinowski Olaf,1492.3417715133078,1,-7.66,,89.0,1492.34,1492.34
Fumeaux Vivian,1492.3385947804272,1,-7.66,,89.0,1492.34,1492.34
MCNAMEE Guy,1492.3303545289434,2,-3.83,6.11,55.0,1492.33,1500.49
Larsen Palmer,1492.2602410363552,5,-1.55,4.03,28.4,1488.26,1498.41
Tan Aaron,1492.2442649599047,1,-7.76,,33.0,1492.24,1492.24
Scurfield Ryan,1492.2237257864226,1,-7.78,,31.0,1492.22,1492.22
Hüdsi Rasmus,1492.211032425991,2,-3.89,2.24,45.0,1492.21,1497.69
Muller Luke,1492.114678987961,1,-7.89,,32.0,1492.11,1492.11
Fritz Alex,1492.0658927192824,3,-2.64,9.17,28.67,1492.07,1501.81
Filotto Falco,1492.0507349562934,3,-2.65,3.15,39.33,1492.05,1495.8
Sapra Rahul,1491.9899161376882,2,-4.01,2.97,40.0,1491.99,1498.09
Raz romeo Carmel,1491.9846267020093,3,-2.67,1.44,63.67,1491.98,1496.38
Bakurecz Ádám,1491.9787848814706,2,-4.01,8.1,73.0,1490.26,1491.98
Shaikh Irfan,1491.9707318070264,2,-4.01,0.04,25.5,1491.97,1495.96
Clémence Julien,1491.9477445797972,12,-0.67,6.08,49.58,1485.54,1507.09
Wurm Alexander,1491.9058966138043,5,-1.62,7.8,26.2,1481.71,1491.91
Kangujam Surjit Singh,1491.88986677038,1,-8.11,,24.0,1491.89,1491.89
Jeriomenko Eduardas,1491.8781772052812,1,-8.12,,83.0,1491.88,1491.88
Mehta Abhishek,1491.877709952948,1,-8.12,,24.0,1491.88,1491.88
Carta Francesco,1491.8653939229557,1,-8.13,,25.0,1491.87,1491.87
LEQUERICA BUSCAGLIA Diego,1491.8598355617146,1,-8.14,,75.0,1491.86,1491.86
Obregon Tulio,1491.8483777225795,1,-8.15,,104.0,1491.85,1491.85
Nikolov Minko,1491.802792037972,1,-8.2,,36.0,1491.8,1491.8
Parton Simon,1491.777963320154,1,-8.22,,36.0,1491.78,1491.78
Bindhammer Christian,1491.7743982675934,1,-8.23,,28.0,1491.77,1491.77
Gosselin Tristen,1491.770656272177,1,-8.23,,56.0,1491.77,1491.77
Chang Yeu-Shiang,1491.7688286764223,1,-8.23,,28.0,1491.77,1491.77
URRUTIA Joaquin,1491.7687404322526,2,-4.12,1.29,52.0,1491.77,1494.97
Potucek Stepan,1491.7658956020607,2,-4.12,1.98,73.0,1491.77,1494.48
Nakamura Hayato,1491.763202715334,1,-8.24,,29.0,1491.76,1491.76
Cattenstart Pim,1491.7473146852576,1,-8.25,,27.0,1491.75,1491.75
Park Jihwan,1491.7142262354052,7,-1.18,11.58,22.57,1485.14,1503.9
Han Wonwoo,1491.674784643118,1,-8.33,,79.0,1491.67,1491.67
Da Silva Samuel Carlos,1491.6707917579618,1,-8.33,,79.0,1491.67,1491.67
POTUCEK Simon,1491.656847726316,1,-8.34,,65.0,1491.66,1491.66
Raztresen Jure,1491.6553268502003,2,-4.17,8.46,27.0,1491.66,1501.81
Forgue Julien,1491.6456210521833,1,-8.35,,24.0,1491.65,1491.65
Pietrzak Pawel,1491.631752862768,1,-8.37,,24.0,1491.63,1491.63
Gonzalez Jonathon,1491.6273691171798,1,-8.37,,25.0,1491.63,1491.63
Muehring Luke,1491.6206059719123,1,-8.38,,25.0,1491.62,1491.62
Desgranges Romain,1491.6018917727579,3,-2.8,3.37,37.33,1491.6,1500.59
Shinde Somnath Ramdas,1491.58500700844,2,-4.21,5.33,26.5,1491.59,1492.03
Petkov Mincho,1491.5420736751087,1,-8.46,,51.0,1491.54,1491.54
Huser Kevin,1491.492491186616,1,-8.51,,48.0,1491.49,1491.49
MUNTEANU Matei,1491.4823234042742,1,-8.52,,94.0,1491.48,1491.48
Ftis Aziz,1491.4292470240828,1,-8.57,,46.0,1491.43,1491.43
Jang Donghyun,1491.4137226618402,1,-8.59,,54.0,1491.41,1491.41
Pereira Bharath,1491.4009857261915,1,-8.6,,54.0,1491.4,1491.4
Rudigier Max,1491.3797184319237,15,-0.57,7.07,22.4,1484.63,1509.29
Gavrilov Vlas,1491.3610197096737,9,-0.96,5.82,23.44,1487.86,1499.22
Redmond Jonathan,1491.2617933215558,2,-4.37,1.98,29.5,1491.26,1494.23
Bugneru Marian,1491.250007667462,1,-8.75,,44.0,1491.25,1491.25
Olson Ryan,1491.2198252453336,3,-2.93,5.36,29.33,1491.22,1494.31
Derkachev Georgy,1491.200250069585,1,-8.8,,28.0,1491.2,1491.2
MATEJIČKA Filip,1491.1850390799837,1,-8.81,,77.0,1491.19,1491.19
Cink Jachym,1491.1714894825589,1,-8.83,,79.0,1491.17,1491.17
Lisica Ivan,1491.1667199750866,1,-8.83,,52.0,1491.17,1491.17
Zielinski Tash Clemens,1491.0935597992889,1,-8.91,,42.0,1491.09,1491.09
KE Qun Tao,1491.0693208974124,1,-8.93,,51.0,1491.07,1491.07
CHOU Tzu-Yu,1491.0626889229607,1,-8.94,,51.0,1491.06,1491.06
Fábric Jakub,1491.051394113856,1,-8.95,,95.0,1491.05,1491.05
Hoffman Ethan,1491.0079461929195,1,-8.99,,83.0,1491.01,1491.01
KESKİN MUHAMMET ALİ,1491.000130291831,1,-9.0,,81.0,1491.0,1491.0
Ayrton Max,1490.9979877374733,1,-9.0,,43.0,1491.0,1491.0
Duchon Tomas,1490.987038502045,1,-9.01,,43.0,1490.99,1490.99
Sundakov-Krumins   Josef,1490.977685237917,5,-1.8,4.15,35.4,1489.81,1496.06
Vicery Robin,1490.9674407845398,1,-9.03,,46.0,1490.97,1490.97
CLÉMENCE Julien,1490.9570115061215,7,-1.29,7.17,35.0,1484.3,1496.42
Thulstrup Frederik Zeilberger,1490.9519410257697,1,-9.05,,58.0,1490.95,1490.95
Resch Petr,1490.9353197206342,1,-9.06,,43.0,1490.94,1490.94
Cameroni Giuliano,1490.927651651753,1,-9.07,,49.0,1490.93,1490.93
Hazlee Mohd,1490.9210778327933,1,-9.08,,27.0,1490.92,1490.92
FAVRE Nils,1490.8837898220386,2,-4.56,0.01,40.5,1490.88,1495.45
RUGENS Rolands,1490.866692913045,1,-9.13,,67.0,1490.87,1490.87
Sempros Viktor,1490.8626866416214,1,-9.14,,50.0,1490.86,1490.86
"Choo Weng Khit, Adriel",1490.8593831504802,1,-9.14,,47.0,1490.86,1490.86
Bhalerao Vicky,1490.842582312545,2,-4.58,2.57,26.5,1490.84,1493.6
Hong Matty,1490.8400761246176,4,-2.29,12.43,24.0,1483.88,1498.76
Wetmore David,1490.8258926738336,2,-4.59,5.84,30.5,1490.83,1491.28
Beğeç Oğuz Kaan,1490.784751302262,1,-9.22,,52.0,1490.78,1490.78
Sewell Ryan,1490.7549638661717,1,-9.25,,40.0,1490.75,1490.75
Trandafir Lucas,1490.7294204569755,1,-9.27,,51.0,1490.73,1490.73
De Rivero Huaman Leonardo,1490.7259453669756,1,-9.27,,26.0,1490.73,1490.73
Kirov Boyan,1490.7187363177914,1,-9.28,,107.0,1490.72,1490.72
Vázquez Diego Ernesto,1490.7154237879777,1,-9.28,,107.0,1490.72,1490.72
Ahmad Zaheer,1490.6867839002907,1,-9.31,,43.0,1490.69,1490.69
CHON Yejun,1490.678111620942,4,-2.33,10.58,33.75,1488.99,1510.5
Estrada De Artola Emmanuel,1490.6759530681659,1,-9.32,,43.0,1490.68,1490.68
Jumaniyazov Akmal,1490.6717852509269,1,-9.33,,43.0,1490.67,1490.67
Pereyra Danilo,1490.671283821603,1,-9.33,,53.0,1490.67,1490.67
Kucsera Bálint,1490.6679799750839,1,-9.33,,53.0,1490.67,1490.67
Khan Sahil,1490.6676155715827,1,-9.33,,43.0,1490.67,1490.67
Cehovin Urh,1490.6608646335023,1,-9.34,,45.0,1490.66,1490.66
Valdez Garduño Emilio,1490.65585920113,1,-9.34,,43.0,1490.66,1490.66
WANG BINGTANG,1490.6397451765476,1,-9.36,,57.0,1490.64,1490.64
BEN REUVEN Yotam,1490.6096720737578,1,-9.39,,56.0,1490.61,1490.61
ESCOBAR Ronny,1490.5974745070978,1,-9.4,,56.0,1490.6,1490.6
Wagner Roland,1490.540872269007,4,-2.36,3.68,36.25,1489.21,1494.07
RAVLO-CASPERSEN Per,1490.514144737579,1,-9.49,,79.0,1490.51,1490.51
Ron Ho,1490.4885123614404,1,-9.51,,59.0,1490.49,1490.49
Emmanuel Ryan Paul,1490.4256982674915,3,-3.19,5.38,30.67,1490.43,1498.52
LAU Tsz-kiu,1490.3461272006937,1,-9.65,,85.0,1490.35,1490.35
Shibanuma Jun,1490.3339386730079,1,-9.67,,30.0,1490.33,1490.33
Bayat Matin,1490.3252410787004,1,-9.67,,83.0,1490.33,1490.33
Cardwell Jon,1490.3151352304242,2,-4.84,2.96,35.0,1490.32,1497.25
Bin Abd Jalani Abdul Qayum,1490.3071747982788,1,-9.69,,25.0,1490.31,1490.31
Huang DiChong,1490.289373794959,6,-1.62,6.23,28.5,1482.28,1492.38
Jirajaturapak Sirapob,1490.2550485848496,2,-4.87,4.81,37.5,1490.26,1491.73
Bajusz Balázs,1490.2187330615554,1,-9.78,,50.0,1490.22,1490.22
Storer Matthew,1490.2183982142744,1,-9.78,,68.0,1490.22,1490.22
Bunprakop Phanuphong,1490.1803721233623,1,-9.82,,26.0,1490.18,1490.18
RIZKY SYAHRAFLI SIMATUPANG MUHAMMAD,1490.0919550377082,1,-9.91,,111.0,1490.09,1490.09
Saghari Mohammadhossein,1490.0858839448902,2,-4.96,3.15,27.0,1490.09,1492.81
Watanabe Kazuma,1490.0772943205995,15,-0.66,8.67,23.27,1486.19,1518.11
MEYER Albin,1490.0755278290708,1,-9.92,,69.0,1490.08,1490.08
Popov Dmitrii,1490.025519021748,2,-4.99,2.9,59.0,1490.03,1492.96
Shokatmoghadam Majid,1490.0194225479827,1,-9.98,,60.0,1490.02,1490.02
Teijsse Dennis,1489.9761476269734,2,-5.01,1.41,22.5,1489.98,1493.99
Ravanal Tomas,1489.9740656527074,3,-3.34,6.94,35.67,1489.52,1492.89
Kofukuda Toru,1489.9517795514626,1,-10.05,,38.0,1489.95,1489.95
MCCOLL Sean,1489.9405076022624,4,-2.51,8.41,26.5,1489.94,1503.8
Epih Sergej,1489.937584366392,1,-10.06,,29.0,1489.94,1489.94
Arce Julio,1489.9262134205794,1,-10.07,,54.0,1489.93,1489.93
Kamvas Balint,1489.9226458432206,1,-10.08,,54.0,1489.92,1489.92
Zambrano Luis Federico,1489.9190770031316,1,-10.08,,54.0,1489.92,1489.92
Mora Eduardo,1489.9155068998664,1,-10.08,,54.0,1489.92,1489.92
KIM Hanwool,1489.8807241254576,9,-1.12,6.22,37.78,1478.19,1496.0
PEREIRA Bharath,1489.8340973454406,1,-10.17,,81.0,1489.83,1489.83
Funk Andrew,1489.8148347687224,1,-10.19,,32.0,1489.81,1489.81
ATASOY ZEKI OZAN,1489.8134708310938,1,-10.19,,68.0,1489.81,1489.81
Holm Eskildsen Rasmus,1489.8029441204494,1,-10.2,,68.0,1489.8,1489.8
Geisenhoff Philipp,1489.7941405209335,5,-2.04,3.53,63.8,1489.79,1495.7
Naude David,1489.7921703259044,1,-10.21,,68.0,1489.79,1489.79
Pedersen Patrick,1489.7893221276413,1,-10.21,,68.0,1489.79,1489.79
Saraf yuval,1489.7836233481455,1,-10.22,,68.0,1489.78,1489.78
Copeland Ryan,1489.7820501538781,1,-10.22,,27.0,1489.78,1489.78
SOFOKLEOUS CHRISTOS,1489.7807727664704,1,-10.22,,68.0,1489.78,1489.78
Ozturk Ismail,1489.7700848903917,1,-10.23,,68.0,1489.77,1489.77
Roji Fatchur,1489.762281339416,4,-2.56,5.44,35.5,1489.76,1493.06
Zolotukhin Maxim,1489.7457835993823,1,-10.25,,35.0,1489.75,1489.75
Hoberg Ben,1489.7319076125223,1,-10.27,,44.0,1489.73,1489.73
Flores Emilio,1489.7127545888286,1,-10.29,,112.0,1489.71,1489.71
GOODACRE Joe,1489.6770045553362,1,-10.32,,59.0,1489.68,1489.68
Salimian Ali,1489.6583271770285,1,-10.34,,59.0,1489.66,1489.66
Pair William,1489.6216827215221,1,-10.38,,34.0,1489.62,1489.62
Monstavicius Vaidotas,1489.6044382682608,1,-10.4,,79.0,1489.6,1489.6
Beall Daniel,1489.6037300776918,1,-10.4,,41.0,1489.6,1489.6
Langbehn Facundo,1489.6031710404732,3,-3.47,1.98,31.67,1489.6,1497.84
Sinitcyn Sergei,1489.5940935177912,1,-10.41,,25.0,1489.59,1489.59
Hunter Rob,1489.5784113202385,1,-10.42,,23.0,1489.58,1489.58
Sanchez German David,1489.5608826531768,1,-10.44,,27.0,1489.56,1489.56
Dominas Matas,1489.5575994390128,1,-10.44,,54.0,1489.56,1489.56
Holubeu Siarhei,1489.5406154677623,1,-10.46,,54.0,1489.54,1489.54
Hashimoto Imashi,1489.453433834306,1,-10.55,,30.0,1489.45,1489.45
Adamson Miles,1489.4147957585324,3,-3.53,6.27,23.67,1489.41,1493.42
Beliakov Oleg,1489.3831525792841,2,-5.31,5.12,28.5,1489.38,1491.07
Tzeng  Jiun-Jie,1489.380238479438,1,-10.62,,31.0,1489.38,1489.38
SALIMIAN Ali,1489.3560500859758,2,-5.32,6.45,61.0,1489.36,1499.24
Farkas Tamás,1489.3513180593345,6,-1.77,6.02,41.33,1484.65,1494.01
Van Raaij Bart,1489.324909477388,1,-10.68,,26.0,1489.32,1489.32
Mohd Shokor Mohd Izzat,1489.2995378753462,1,-10.7,,46.0,1489.3,1489.3
Salada Arman,1489.2965509175938,1,-10.7,,55.0,1489.3,1489.3
Wilder Matt,1489.2763233271403,3,-3.57,5.69,33.0,1489.28,1499.2
Boulay Kentin,1489.2674183375684,2,-5.37,2.8,30.5,1489.27,1496.61
Şen Ali,1489.1866325142705,1,-10.81,,55.0,1489.19,1489.19
Cao Rongwu,1489.1390045564888,1,-10.86,,41.0,1489.14,1489.14
Klizubov Andrey,1489.1288003837572,1,-10.87,,41.0,1489.13,1489.13
Popkov Yaroslav,1489.1185866302055,1,-10.88,,41.0,1489.12,1489.12
Kostka Matus,1489.1091816838507,1,-10.89,,34.0,1489.11,1489.11
Prystomau Anton,1489.108363286856,1,-10.89,,41.0,1489.11,1489.11
Nazarov Alexey,1489.1054616380009,1,-10.89,,26.0,1489.11,1489.11
Markevych Petro,1489.1026703005653,1,-10.9,,34.0,1489.1,1489.1
Kwon Daehyeon,1489.0987464416141,1,-10.9,,26.0,1489.1,1489.1
Stepanov Dmitry,1489.0981303447227,1,-10.9,,41.0,1489.1,1489.1
ZHANG Ning,1489.0878877948103,1,-10.91,,41.0,1489.09,1489.09
SINGH Suraj,1489.0818589114408,1,-10.92,,71.0,1489.08,1489.08
Bilodeau Francis,1489.0562461919649,1,-10.94,,38.0,1489.06,1489.06
Martinez Sevilla José David,1489.040998559213,1,-10.96,,45.0,1489.04,1489.04
LOK Wan Tong,1488.9915358967048,1,-11.01,,53.0,1488.99,1488.99
Handlir Petr,1488.9910751356567,2,-5.5,7.67,36.5,1488.99,1499.92
MANDAKHBAYAR Chuluunbaatar,1488.9833618818004,1,-11.02,,53.0,1488.98,1488.98
MICHAEL Quitugua,1488.9751818015836,1,-11.02,,53.0,1488.98,1488.98
Korenaga Keiichiro,1488.971604270797,2,-5.51,7.62,34.0,1488.97,1499.87
Toma Constantin,1488.9672081996841,1,-11.03,,62.0,1488.97,1488.97
VERMA Aman,1488.9669956515631,1,-11.03,,53.0,1488.97,1488.97
SUKAPANPOTHARAM Vin,1488.9588034272438,1,-11.04,,53.0,1488.96,1488.96
Čulić Lovre,1488.958714109355,1,-11.04,,115.0,1488.96,1488.96
ALYAHYA Sulaiman,1488.9506051241276,1,-11.05,,53.0,1488.95,1488.95
Chernyshev Evgeniy,1488.9330346807553,1,-11.07,,26.0,1488.93,1488.93
Silva Frederico,1488.9235297162943,1,-11.08,,56.0,1488.92,1488.92
Galushko Artem,1488.9162308868235,1,-11.08,,26.0,1488.92,1488.92
Juhasz Gyula,1488.907582525046,1,-11.09,,26.0,1488.91,1488.91
Nutu Andrei,1488.8908874471038,1,-11.11,,48.0,1488.89,1488.89
WALLER Zander,1488.8740228578795,2,-5.56,7.04,37.5,1488.87,1489.46
Tak Timo,1488.849005773124,5,-2.23,5.96,23.0,1488.85,1504.39
Peñaranda Aaron,1488.8120373807578,1,-11.19,,85.0,1488.81,1488.81
Sternik Valentin,1488.804399526109,1,-11.2,,119.0,1488.8,1488.8
CHUNG Man-hei,1488.796857695247,1,-11.2,,119.0,1488.8,1488.8
Mendes Júnior Alex,1488.791765770795,1,-11.21,,85.0,1488.79,1488.79
FAN Chih-En,1488.7910941883247,2,-5.6,3.92,47.0,1488.79,1491.62
BEKMEZ FERHAT,1488.7863909866264,1,-11.21,,85.0,1488.79,1488.79
Haack Tyler,1488.7583045962247,1,-11.24,,43.0,1488.76,1488.76
Abudzar Yulianto,1488.736194613664,2,-5.63,2.17,37.0,1488.74,1492.83
Martínez Cordero Héctor Adrián,1488.7163365793817,2,-5.64,5.16,26.5,1488.72,1490.71
Arezeh Iman,1488.6919608354615,1,-11.31,,99.0,1488.69,1488.69
Cristian Vlad,1488.6730612145984,1,-11.33,,53.0,1488.67,1488.67
Oberauskas Sarunas,1488.6606111001033,1,-11.34,,53.0,1488.66,1488.66
Picarella Nicholas,1488.653492309572,1,-11.35,,28.0,1488.65,1488.65
Nikifaravets Maksim,1488.6050252194143,1,-11.39,,47.0,1488.61,1488.61
Sato Nathan,1488.6029006183844,1,-11.4,,55.0,1488.6,1488.6
Bowman Samuel,1488.5759906493654,3,-3.81,4.74,31.67,1488.58,1491.91
Aliyev Amil,1488.5698971490526,1,-11.43,,38.0,1488.57,1488.57
Ehlert Christian,1488.54645267339,1,-11.45,,57.0,1488.55,1488.55
Antheunisse Brian,1488.5407357490321,2,-5.73,1.55,30.5,1488.54,1493.17
Mitaishvili Lasha,1488.5355400580008,1,-11.46,,38.0,1488.54,1488.54
Vroom Melle,1488.5237366702368,1,-11.48,,31.0,1488.52,1488.52
Rahimkhanov  Ramel,1488.5232664218029,1,-11.48,,38.0,1488.52,1488.52
Häfliger Ivo,1488.5089231390732,1,-11.49,,32.0,1488.51,1488.51
Trojan Vojtech,1488.4996977797791,3,-3.83,2.91,55.0,1488.5,1493.16
Morales Erick,1488.4937147840517,1,-11.51,,27.0,1488.49,1488.49
Pearlstein Alex,1488.484421970399,1,-11.52,,27.0,1488.48,1488.48
Williams Scott,1488.4751216570885,1,-11.52,,27.0,1488.48,1488.48
KC Sangam,1488.4714259866255,1,-11.53,,27.0,1488.47,1488.47
Haiko Jan,1488.4604173984706,6,-1.92,10.51,21.5,1488.46,1506.05
Rekabi Davoud,1488.4533997220547,2,-5.77,9.64,40.0,1487.41,1488.45
Fischer Leopold,1488.4284974477923,1,-11.57,,30.0,1488.43,1488.43
Wellington Matthew,1488.3865117474188,1,-11.61,,40.0,1488.39,1488.39
Larcher Jacopo,1488.383121708842,7,-1.66,8.04,23.0,1488.38,1502.81
Zinsler David,1488.3365249031451,2,-5.83,2.79,90.5,1488.34,1492.2
Maikotov Azat,1488.3274869208085,1,-11.67,,117.0,1488.33,1488.33
JANSE VAN RENSBURG Mel,1488.3189390175605,1,-11.68,,85.0,1488.32,1488.32
Liu YongCheng,1488.3157205447287,2,-5.84,3.73,31.0,1488.32,1491.52
PAZ Y PUENTE HOFMANN Mikel,1488.3133376618953,1,-11.69,,85.0,1488.31,1488.31
Donchev Filip,1488.3094617442516,1,-11.69,,93.0,1488.31,1488.31
ČULIĆ Lovre,1488.307733622267,1,-11.69,,85.0,1488.31,1488.31
Meirans Peteris,1488.304080083301,1,-11.7,,93.0,1488.3,1488.3
KHAZANOV Alex,1488.3010672264452,2,-5.85,7.48,38.0,1488.3,1488.86
FAMILROHANI Hossein,1488.2952414293127,1,-11.7,,74.0,1488.3,1488.3
Utelli Jonas,1488.2854074966274,2,-5.86,1.52,82.0,1488.29,1493.07
Newman Tom,1488.270572810398,8,-1.47,4.82,25.0,1488.27,1505.25
Camalzade Seymur,1488.267250851781,1,-11.73,,33.0,1488.27,1488.27
Shahbalaye Zohrab,1488.259535026476,1,-11.74,,33.0,1488.26,1488.26
NAJIMA Yuki,1488.234259972577,1,-11.77,,43.0,1488.23,1488.23
Levin Ram,1488.2304292097429,25,-0.47,7.09,43.0,1459.16,1502.47
Kozlov Vasily,1488.2168509911228,9,-1.31,8.09,21.33,1488.22,1524.51
Kirkebø Teodor,1488.1959939263502,1,-11.8,,123.0,1488.2,1488.2
YUN Shinyeong,1488.188656414886,1,-11.81,,83.0,1488.19,1488.19
Bello Pedro,1488.1557930056215,1,-11.84,,68.0,1488.16,1488.16
Kovalyev Roman,1488.1521337123984,1,-11.85,,68.0,1488.15,1488.15
Shorikov Aleksandr,1488.1448117365926,1,-11.86,,68.0,1488.14,1488.14
Elliott Jakob,1488.1252276425519,2,-5.94,5.17,41.0,1488.13,1490.41
Takzhanov Yury,1488.1071299151135,2,-5.95,1.64,31.0,1488.11,1492.9
Son Jongseok,1488.1043003397742,1,-11.9,,37.0,1488.1,1488.1
García Verduzco Carlos Eduardo,1488.1001351670977,1,-11.9,,26.0,1488.1,1488.1
PARK SUNGHOON,1488.0776061077831,1,-11.92,,51.0,1488.08,1488.08
Ulloa David,1488.0463515386039,2,-5.98,0.52,48.5,1488.05,1493.66
Olteanu Alexandru,1488.036406203214,1,-11.96,,103.0,1488.04,1488.04
Rasmussen Frede,1488.03153251997,1,-11.97,,103.0,1488.03,1488.03
Stefanik Samuel,1488.0219369976903,1,-11.98,,103.0,1488.02,1488.02
Mauron Thibaut,1488.009837715489,1,-11.99,,73.0,1488.01,1488.01
Sanchez Trapes Francisco,1487.9886431920163,1,-12.01,,57.0,1487.99,1487.99
Serafimovski Kire,1487.9830460209369,1,-12.02,,52.0,1487.98,1487.98
Parkinson Louis,1487.9765696510044,2,-6.01,9.59,28.5,1487.98,1500.77
Ledovskikh Alexander,1487.9606475885,1,-12.04,,27.0,1487.96,1487.96
González Gutiérrez Jerome,1487.953330206348,3,-4.02,2.9,41.0,1487.95,1497.15
Sotiris Panayiotis,1487.9512541840913,1,-12.05,,27.0,1487.95,1487.95
Barks Dylan,1487.936088134463,2,-6.03,2.99,44.0,1487.94,1496.08
ZHAO Lei,1487.9270121783263,1,-12.07,,58.0,1487.93,1487.93
Matic Nenad,1487.9184605432115,1,-12.08,,58.0,1487.92,1487.92
Pedroza Diaz de León Lucas,1487.9173732177119,1,-12.08,,65.0,1487.92,1487.92
Perov Aleksey,1487.9141824562407,1,-12.09,,58.0,1487.91,1487.91
Bernal Anghelo,1487.9133353481018,1,-12.09,,51.0,1487.91,1487.91
Curtis Severin,1487.908322852202,1,-12.09,,51.0,1487.91,1487.91
Yuan Hann Andrew Ang,1487.9017006135882,1,-12.1,,27.0,1487.9,1487.9
Kuhnel Martin,1487.8899263955254,2,-6.06,4.89,35.5,1487.89,1490.48
McNamee Kindar,1487.8508718234025,3,-4.05,5.63,69.67,1485.41,1492.56
ENACHE Călin,1487.8437254297828,2,-6.08,1.96,58.0,1487.84,1492.53
BIM SIGRID,1487.8271974871443,1,-12.17,,120.0,1487.83,1487.83
Kazennov Ilya,1487.8249429544987,1,-12.18,,47.0,1487.82,1487.82
Ayrton Maxwell,1487.8221647784746,3,-4.06,2.38,38.33,1487.82,1494.95
Catari Ramones Carlos Jose,1487.8170841442852,5,-2.44,3.64,27.8,1487.82,1495.31
Kozel David,1487.8141650178331,1,-12.19,,47.0,1487.81,1487.81
Chu Ka-Wai,1487.8015233483763,2,-6.1,8.74,33.0,1487.8,1500.08
Nastrog Nicolas,1487.7933522113456,1,-12.21,,44.0,1487.79,1487.79
Lin Chia Hsiang,1487.7887196017666,5,-2.44,5.59,43.2,1487.79,1494.58
Monastyreckis  Gediminas,1487.7876630585329,1,-12.21,,33.0,1487.79,1487.79
Karaman Dmitri,1487.7809414057256,1,-12.22,,34.0,1487.78,1487.78
AYDEMİR MUHAMMET NURİ,1487.7735263093655,1,-12.23,,59.0,1487.77,1487.77
Kratochvil Pavel,1487.752820984778,1,-12.25,,59.0,1487.75,1487.75
Moosbrugger Juergen,1487.7373883463797,1,-12.26,,36.0,1487.74,1487.74
Schaffarczik Nicolai,1487.730057440374,1,-12.27,,36.0,1487.73,1487.73
Breitenlechner Maximilian,1487.7039134746926,1,-12.3,,51.0,1487.7,1487.7
SCANLON Mark,1487.696655953153,1,-12.3,,75.0,1487.7,1487.7
Sherpa Pemba,1487.6815747618778,1,-12.32,,39.0,1487.68,1487.68
EBRAHIMI Seyedmohammadzaniar,1487.6354602307256,1,-12.36,,88.0,1487.64,1487.64
Egizbayev Kanat,1487.616680487487,1,-12.38,,27.0,1487.62,1487.62
Amil Rogelio,1487.5939039793482,1,-12.41,,58.0,1487.59,1487.59
Simhy Yuval,1487.5892610595047,1,-12.41,,58.0,1487.59,1487.59
BATSENKO Roman,1487.582816802675,1,-12.42,,63.0,1487.58,1487.58
Berezoski André,1487.5641523341553,4,-3.11,7.04,40.25,1481.14,1497.87
