name,event,year,discipline,gender,round,rank,elo_before,elo_after,elo_change
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Final,1.0,1900.1496662906982,1909.9074301101534,9.757763819455219
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Final,2.0,1817.51145376159,1824.7776215838066,7.266167822216554
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Final,5.0,1920.6609349639962,1904.1159662098337,-16.54496875416245
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Qualification,1.0,1904.1159662098337,1908.5672288400688,4.451262630235091
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Qualification,2.0,1909.9074301101534,1913.327519027634,3.42008891748049
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Qualification,3.0,1824.7776215838066,1829.3405911457041,4.562969561897555
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Qualification,9.0,1780.7440733533238,1781.1488207168134,0.4047473634895365
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Semi-Final,1.0,1829.3405911457041,1837.7820023416336,8.441411195929497
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Semi-Final,3.0,1913.327519027634,1915.8620070197635,2.534487992129575
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Semi-Final,5.0,1908.5672288400688,1907.8868966163786,-0.6803322236901219
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,2011,Boulder,Women,Semi-Final,16.0,1781.1488207168134,1766.136885307267,-15.011935409546265
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Final,1.0,1915.8620070197635,1925.8210481141916,9.95904109442806
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Final,2.0,1876.3332454503463,1881.8872394716566,5.553994021310285
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Final,3.0,1766.136885307267,1770.9295179723624,4.792632665095356
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Final,5.0,1837.7820023416336,1826.1568234533,-11.625178888333679
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Qualification,3.0,1826.1568234533,1831.2675999696278,5.1107765163278
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Qualification,4.0,1925.8210481141916,1927.7245418606365,1.903493746444753
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Qualification,6.0,1881.8872394716566,1883.1740083996026,1.2867689279459829
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Qualification,8.0,1907.8868966163786,1906.9872290898775,-0.8996675265011785
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Qualification,9.0,1770.9295179723624,1772.9251370773793,1.9956191050169148
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Semi-Final,1.0,1772.9251370773793,1784.6295496110624,11.704412533683211
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Semi-Final,2.0,1883.1740083996026,1889.2415199236239,6.067511524021157
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Semi-Final,5.0,1927.7245418606365,1927.4133034514737,-0.31123840916281975
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Semi-Final,6.0,1831.2675999696278,1832.4354557927097,1.1678558230819125
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,2012,Boulder,Women,Semi-Final,11.0,1906.9872290898775,1897.2108868205735,-9.776342269304093
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Final,1.0,1927.4133034514737,1938.168024674228,10.754721222754338
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Final,2.0,1897.2108868205735,1903.1162064576795,5.905319637105907
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Final,3.0,1832.4354557927097,1835.1965230753144,2.7610672826046203
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Final,4.0,1889.2415199236239,1882.8152904048623,-6.426229518761552
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Final,5.0,1784.6295496110624,1776.918053725011,-7.711495886051301
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Qualification,1.0,1903.1162064576795,1907.5173284819195,4.401122024240139
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Qualification,1.0,1938.168024674228,1941.8317865737895,3.663761899561341
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Qualification,4.0,1835.1965230753144,1839.0853074119445,3.8887843366301307
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Qualification,5.0,1882.8152904048623,1884.5980992710165,1.782808866154164
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Qualification,10.0,1776.918053725011,1777.2422837384245,0.32423001341348145
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Semi-Final,1.0,1941.8317865737895,1947.4081365981672,5.576350024377726
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Semi-Final,2.0,1777.2422837384245,1786.4141561050258,9.171872366601324
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Semi-Final,4.0,1907.5173284819195,1909.0354274833876,1.5180990014679523
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Semi-Final,5.0,1839.0853074119445,1841.0632649258716,1.9779575139271823
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2013,2013,Boulder,Women,Semi-Final,6.0,1884.5980992710165,1883.4367632939295,-1.161335977087004
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Final,1.0,1909.0354274833876,1919.1477208165832,10.11229333319563
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Final,2.0,1741.6865911672303,1753.2105020384859,11.52391087125564
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Final,3.0,1947.4081365981672,1943.2518186175041,-4.15631798066304
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Final,5.0,1883.4367632939295,1869.2566297145931,-14.180133579336424
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,1.0,1841.0632649258716,1847.7369870200635,6.673722094191927
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,2.0,1919.1477208165832,1923.1541259120177,4.006405095434402
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,3.0,1846.427615551319,1851.4773810686306,5.049765517311708
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,6.0,1943.2518186175041,1943.055479938623,-0.19633867888114945
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,9.0,1869.2566297145931,1868.902718430177,-0.3539112844162685
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,13.0,1786.4141561050258,1785.8461418301556,-0.5680142748702115
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,15.0,1753.2105020384859,1752.2428253339797,-0.9676767045062769
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Semi-Final,1.0,1923.1541259120177,1930.0419497796072,6.887823867589525
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Semi-Final,3.0,1943.055479938623,1946.0263429214158,2.9708629827927977
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Semi-Final,4.0,1752.2428253339797,1760.2089531368233,7.966127802843734
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Semi-Final,6.0,1868.902718430177,1869.1933270766078,0.2906086464309706
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Semi-Final,7.0,1785.8461418301556,1787.4847090782948,1.6385672481392273
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Semi-Final,10.0,1847.7369870200635,1842.046868751184,-5.690118268879377
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Semi-Final,11.0,1851.4773810686306,1843.9570877604294,-7.520293308201246
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Final,2.0,1930.0419497796072,1933.8350297726122,3.7930799930048935
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Final,3.0,1869.1933270766078,1869.415092994739,0.22176591813120017
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Final,4.0,1843.9570877604294,1838.9687803574077,-4.9883074030218415
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Final,5.0,1946.0263429214158,1929.9078686642831,-16.118474257132675
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Qualification,1.0,1933.8350297726122,1937.5551818530573,3.7201520804451516
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Qualification,2.0,1869.415092994739,1873.28647138367,3.871378388930958
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Qualification,3.0,1838.9687803574077,1842.3647012504534,3.3959208930457074
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Qualification,3.0,1929.9078686642831,1931.2097290479187,1.301860383635674
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Qualification,8.0,1760.2089531368233,1759.7047686204608,-0.5041845163625644
Wurm Juliane,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Qualification,12.0,1787.4847090782948,1781.1170107526443,-6.367698325650568
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Semi-Final,1.0,1937.5551818530573,1943.9342324926101,6.379050639552908
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Semi-Final,2.0,1842.3647012504534,1850.2231373156617,7.858436065208318
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Semi-Final,3.0,1873.28647138367,1878.3829302974648,5.096458913794716
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Semi-Final,4.0,1931.2097290479187,1932.769775018099,1.560045970180199
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Semi-Final,11.0,1759.7047686204608,1755.755469471634,-3.94929914882694
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Final,2.0,1878.3829302974648,1885.4971470200344,7.1142167225695365
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Final,3.0,1932.769775018099,1930.77785319459,-1.9919218235087515
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Final,5.0,1850.2231373156617,1839.6701320531583,-10.553005262503444
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Final,6.0,1842.046868751184,1825.429874273943,-16.616994477241224
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Qualification,1.0,1885.4971470200344,1890.243303841721,4.746156821686642
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Qualification,1.0,1825.429874273943,1831.7006335542271,6.270759280284261
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Qualification,4.0,1930.77785319459,1932.8331436957596,2.0552905011696194
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Qualification,5.0,1943.9342324926101,1945.0412102171078,1.1069777244976269
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Qualification,7.0,1839.6701320531583,1841.7537699734858,2.083637920327494
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Semi-Final,1.0,1841.7537699734858,1851.15204009701,9.3982701235244
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Semi-Final,2.0,1831.7006335542271,1839.704221175505,8.003587621277765
Stöhr Anna,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Semi-Final,3.0,1932.8331436957596,1935.7739835588482,2.9408398630884762
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Semi-Final,6.0,1890.243303841721,1889.1936651887086,-1.049638653012451
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Semi-Final,8.0,1945.0412102171078,1938.781364689317,-6.259845527790989
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Final,1.0,1889.1936651887086,1901.1241430747236,11.930477886015028
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Final,2.0,1938.781364689317,1942.0834177534825,3.3020530641657095
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Final,3.0,1851.15204009701,1852.2911986329595,1.1391585359494085
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Final,4.0,1839.704221175505,1835.0237178920258,-4.680503283479065
Garnbret Janja,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Qualification,1.0,1845.5733655903966,1851.255420550459,5.682054960062226
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Qualification,1.0,1852.2911986329595,1857.8040427717915,5.512844138831958
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Qualification,2.0,1942.0834177534825,1944.4245626509178,2.341144897435207
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Qualification,2.0,1835.0237178920258,1839.8125887950093,4.788870902983423
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Qualification,3.0,1901.1241430747236,1903.118800869548,1.9946577948243995
Grossman Natalia,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Qualification,25.0,1711.9789535698153,1693.4985373622344,-18.48041620758079
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Semi-Final,1.0,1903.118800869548,1910.2829166842585,7.164115814710371
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Semi-Final,2.0,1857.8040427717915,1864.7972684210472,6.993225649255652
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Semi-Final,5.0,1944.4245626509178,1943.6930373996518,-0.7315252512661323
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Semi-Final,6.0,1839.8125887950093,1840.767033873699,0.954445078689576
Garnbret Janja,IFSC Climbing Worldcup (B) - Vail (USA) 2017,2017,Boulder,Women,Semi-Final,7.0,1851.255420550459,1850.119663079973,-1.1357574704859414
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Final,1.0,1840.767033873699,1853.1252507192446,12.35821684554578
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Final,2.0,1864.7972684210472,1869.7586549083255,4.961386487278417
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Final,3.0,1943.6930373996518,1938.8644708857948,-4.828566513856843
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Final,4.0,1755.755469471634,1753.0687370318637,-2.686732439770153
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Qualification,1.0,1938.8644708857948,1942.0883677056881,3.223896819893285
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Qualification,1.0,1853.1252507192446,1858.122094647506,4.996843928261253
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Qualification,2.0,1869.7586549083255,1873.2498923368107,3.4912374284852348
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Qualification,3.0,1753.0687370318637,1758.6400958060199,5.571358774156151
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Qualification,4.0,1910.2829166842585,1910.6908826848892,0.4079660006307748
Grossman Natalia,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Qualification,17.0,1693.4985373622344,1684.9617145308168,-8.53682283141747
Puccio Alex,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Semi-Final,1.0,1858.122094647506,1865.6443663769778,7.522271729471947
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Semi-Final,2.0,1942.0883677056881,1945.5910427114543,3.502675005766211
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Semi-Final,3.0,1758.6400958060199,1766.259902606203,7.619806800183044
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Semi-Final,4.0,1873.2498923368107,1875.3001473733054,2.0502550364948275
Coxsey Shauna,IFSC Climbing Worldcup (B) - Vail (USA) 2018 ,2018,Boulder,Women,Semi-Final,7.0,1910.6908826848892,1906.6446674936756,-4.046215191213558
Garnbret Janja,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Final,1.0,1850.119663079973,1861.7355774237424,11.615914343769383
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Final,2.0,1945.5910427114543,1946.905819844595,1.31477713314086
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Final,3.0,1766.259902606203,1768.9397937095644,2.679891103361295
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Final,4.0,1875.3001473733054,1866.759207845895,-8.54093952741047
Garnbret Janja,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Qualification,1.0,1861.7355774237424,1866.3158405479153,4.5802631241728085
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Qualification,1.0,1946.905819844595,1949.819984014364,2.9141641697690313
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Qualification,3.0,1866.759207845895,1868.8724222687706,2.1132144228757417
Grossman Natalia,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Qualification,8.0,1684.9617145308168,1686.6733223231622,1.7116077923453483
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Qualification,9.0,1768.9397937095644,1766.2963908403353,-2.6434028692290727
Gibert Fanny,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Semi-Final,1.0,1766.2963908403353,1776.815232700217,10.518841859881706
Garnbret Janja,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Semi-Final,2.0,1866.3158405479153,1871.7377528689135,5.421912320998249
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Semi-Final,3.0,1949.819984014364,1951.276447855126,1.4564638407618062
Nonaka Miho,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Semi-Final,4.0,1868.8724222687706,1870.8641396818111,1.991717413040456
Grossman Natalia,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Semi-Final,7.0,1686.6733223231622,1690.3573614735321,3.6840391503698204
Stöhr Anna,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,2011,Boulder,Women,Final,1.0,1935.7739835588482,1942.7680025459188,6.994018987070695
Puccio Alex,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,2011,Boulder,Women,Final,2.0,1865.6443663769778,1869.2404638866228,3.5960975096450536
Stöhr Anna,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,2011,Boulder,Women,Qualification,1.0,1942.7680025459188,1946.477574256487,3.7095717105682766
Puccio Alex,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,2011,Boulder,Women,Qualification,3.0,1869.2404638866228,1871.3685658038464,2.1281019172235274
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,2011,Boulder,Women,Qualification,5.0,1951.276447855126,1949.0360785300177,-2.2403693251084023
Wurm Juliane,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,2011,Boulder,Women,Qualification,10.0,1781.1170107526443,1776.0422693420617,-5.074741410582656
Puccio Alex,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,2011,Boulder,Women,Semi-Final,1.0,1871.3685658038464,1878.815159317656,7.446593513809633
