name,event,year,discipline,gender,round,rank,elo_before,elo_after,elo_change
Hönig Afra,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,55.0,1507.941780900707,1501.770740110907,-6.17104078980023
Boklaschuk Paige,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,55.0,1500.0,1494.1952206304684,-5.804779369531519
Lee Hung Ying,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,57.0,1500.7916691482078,1494.1365171091236,-6.655152039084324
XIANG HONGCHUN,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,57.0,1500.0,1493.3778313838839,-6.622168616116183
Zhang YUETONG,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,59.0,1500.0,1492.5638449888158,-7.436155011184243
Bärtschi Natalie,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,59.0,1500.0,1492.5595108709317,-7.440489129068271
Zakharova Margaryta,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,61.0,1499.1921157996244,1490.772245946838,-8.419869852786437
Matuella Francesca,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,61.0,1500.0,1491.53760904405,-8.462390955949969
Fogu Miriam,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,61.0,1500.0,1491.5326770129236,-8.467322987076294
SEO YEJOO,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,64.0,1500.0,1490.7176155261814,-9.282384473818539
Colli Beatrice,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,65.0,1500.0,1490.1046108689218,-9.895389131078206
ZAKHAROVA Kseniia,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,65.0,1500.0,1490.09884407991,-9.90115592009
Loikas Laura,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,67.0,1500.0,1489.2829473496954,-10.7170526503045
Gold Yula,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,67.0,1500.0,1489.2767020073986,-10.723297992601413
Kremer Valeri,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,69.0,1500.0,1488.2577948001017,-11.742205199898326
Apel Anna Maria,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,69.0,1500.0,1488.2509524869117,-11.749047513088302
Wieckowski Lia,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,69.0,1500.0,1488.244106189667,-11.755893810332923
Frangos Rebecca,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,72.0,1500.0,1487.2245976782053,-12.775402321794763
KOBETS Anastasia,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,72.0,1500.0,1487.2171538300113,-12.782846169988805
Weeda Mia,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,74.0,1500.0,1486.6021107117092,-13.397889288290845
Kenderdine Phoebe,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,75.0,1500.0,1485.9867095730838,-14.01329042691628
LING Wai-mui,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,75.0,1500.0,1485.9785451913335,-14.02145480866657
Tamosiunaite Rugile,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,77.0,1500.0,1485.160249475756,-14.839750524243879
WONG Tseng-shun,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,77.0,1500.0,1485.1516041531117,-14.848395846888259
Sepulveda Elizabeth,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,79.0,1500.0,1484.3328272177337,-15.667172782266249
Dobie Siobhan,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,79.0,1500.0,1484.3237004921182,-15.676299507881886
Grossman Natalia,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,1.0,1573.2284931825122,1586.6695901955766,13.44109701306429
Nonaka Miho,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,2.0,1507.1954043732856,1522.1567299592184,14.961325585932846
Meul Hannah,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,3.0,1531.291210162786,1543.4403948026054,12.149184639819286
Okawachi serika,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,4.0,1499.6759757299137,1510.854612795933,11.178637066019375
LUO ZHILU,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,4.0,1518.84075373728,1529.1216884516239,10.280934714343937
Matsufuji Anon,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,6.0,1501.8754722976978,1510.4737892253506,8.598316927652887
Pilz Jessica,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,7.0,1515.6131149110704,1521.8852218919396,6.272106980869249
Ito Futaba,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,8.0,1517.199673071809,1521.7261069098554,4.52643383804638
Gibert Fanny,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,9.0,1535.890153539368,1537.840081183758,1.9499276443899727
Gejo Stasa,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,10.0,1537.1517959388527,1537.3613291735544,0.20953323470176533
Lukan Vita,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,11.0,1516.040926116716,1515.58690598295,-0.45402013376608075
Kerem Ayala,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,12.0,1521.0503692607906,1518.6689401959593,-2.3814290648314094
Sterrer Franziska,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,13.0,1507.322519477509,1503.9141250661683,-3.408394411340787
SEO CHAEHYUN,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,14.0,1514.316925934159,1508.878433925669,-5.438492008490001
Klingler Petra,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,15.0,1508.741700388797,1501.8749808139091,-6.866719574887921
Moroni Camilla,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,16.0,1544.5199282697183,1534.2248773562012,-10.295050913517194
Kruder Julija,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,17.0,1508.7467951388162,1498.470009263658,-10.276785875158184
Mackenzie Oceania,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,18.0,1509.5462635396198,1497.5217803370963,-12.024483202523422
Coscoy Cloe,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,19.0,1511.7375154183837,1497.8939066956104,-13.84360872277326
Toothill Holly,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Semi-final,20.0,1518.5171798557658,1502.6283809770243,-15.888798878741436
Garnbret Janja,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Final,1.0,1500.0,1517.0122329569774,17.01223295697741
Bertone Oriane,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Final,2.0,1499.9921248688138,1510.7613516669985,10.769226798184619
Grossman Natalia,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Final,3.0,1586.6695901955766,1586.420448286516,-0.2491419090607372
Noguchi Akiyo,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Final,4.0,1500.0,1498.0657948807454,-1.934205119254628
Lukan Vita,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Final,5.0,1515.58690598295,1506.3810695735524,-9.205836409397646
Debevec Katja,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Final,6.0,1509.420037786901,1494.0675910725834,-15.352446714317653
Garnbret Janja,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,1.0,1517.0122329569774,1532.2602134804417,15.247980523464424
Noguchi Akiyo,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,1.0,1498.0657948807454,1514.2071831437272,16.141388262981867
Grossman Natalia,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,3.0,1586.420448286516,1597.5898122411331,11.169363954617266
Bertone Oriane,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,3.0,1510.7613516669985,1525.4011176323806,14.639765965382214
Raboutou Brooke,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,5.0,1516.5433112566955,1529.7639941655289,13.220682908833492
Gejo Stasa,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,5.0,1537.3613291735544,1549.6239160950586,12.26258692150423
Wienand Roxana,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,5.0,1506.7121019091105,1520.4078678210046,13.695765911894025
Kümin Andrea,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,8.0,1506.3334616082227,1519.1284757254352,12.795014117212437
Rakovec Lucka,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,9.0,1512.1996925688704,1524.0341845451464,11.834491976276048
Krampl Mia,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,9.0,1504.7728917505758,1516.9614106546862,12.188518904110312
Nonaka Miho,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,11.0,1522.1567299592184,1532.6160210144253,10.459291055206894
Moroni Camilla,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,11.0,1534.2248773562012,1544.1306837908455,9.905806434644342
Pilz Jessica,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,13.0,1521.8852218919396,1531.4431824515898,9.557960559650185
Sterrer Franziska,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,13.0,1503.9141250661683,1514.3155673865476,10.401442320379335
Lukan Vita,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,15.0,1506.3810695735524,1515.7469661988944,9.365896625341954
Tarkus Lucija,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,15.0,1500.0,1509.6694266626907,9.669426662690727
Chanourdie Julia,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,17.0,1500.0,1508.7483422948815,8.748342294881489
Kerem Ayala,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,17.0,1518.6689401959593,1526.5533548751077,7.8844146791483665
Debevec Katja,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,19.0,1494.0675910725834,1502.1756010903684,8.108010017785038
Krasovskaia Elena,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,19.0,1523.447089050718,1530.1922355658057,6.745146515087798
Klingler Petra,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,21.0,1501.8749808139091,1508.701888678829,6.826907864919837
Condie Kyra,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,21.0,1500.0,1506.9187882765455,6.918788276545463
Meshkova Viktoriia,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,23.0,1517.6187228068466,1522.7937466052952,5.175023798448491
Bestvater Alma,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,23.0,1503.978387980819,1509.7923932829078,5.814005302088866
Caulier Chloe,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,25.0,1524.8245238704155,1528.743963201263,3.9194393308475415
Cullen Kylie,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,25.0,1507.1975190466019,1511.9404859709216,4.742966924319701
Hönig Afra,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,27.0,1501.770740110907,1505.8421577463112,4.071417635404163
van Essen Sabina,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,27.0,1500.0,1504.1565980398543,4.156598039854227
Rogora Laura,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,29.0,1506.1359852146493,1509.0819982632752,2.946013048625791
Zaikina Anna,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,29.0,1500.0,1503.2338011171732,3.233801117173267
Färber Johanna,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,31.0,1496.1692405126016,1498.6559758134586,2.4867353008569952
Tesio Giorgia,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,31.0,1507.9463949855592,1509.886295547854,1.939900562294699
Lettner Sandra,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,33.0,1502.3168341428582,1503.5927765635595,1.275942420701231
Morin Clothilde,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,33.0,1500.0,1501.3846918560353,1.384691856035359
Gibert Fanny,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,35.0,1537.840081183758,1536.5377720467698,-1.3023091369882724
Kruder Julija,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,35.0,1498.470009263658,1498.9984628112206,0.5284535475624521
Kipriianova Ekaterina,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,37.0,1506.3591592644245,1505.5929715537745,-0.766187710650009
Lerondel Saula,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,37.0,1500.0,1499.5295257338535,-0.4704742661465352
Nesterenko Daria,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,39.0,1500.0,1498.601675500123,-1.39832449987689
Kuzmenko Irina,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,39.0,1495.98285597619,1494.7705839037194,-1.2122720724706229
Meul Hannah,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,41.0,1543.4403948026054,1539.0934993355165,-4.346895467088828
Frank Pleun,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,41.0,1500.0,1497.6695364589903,-2.3304635410098005
Zakharova Margaryta,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,43.0,1490.772245946838,1487.9419757712462,-2.830270175591717
Bulenová Eliška,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,43.0,1500.0,1496.7385576761724,-3.2614423238275636
Koller Anne-Sophie,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,45.0,1500.0,1495.5769607115637,-4.423039288436204
Watillon Lucie,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,45.0,1500.0,1495.5740088639745,-4.425991136025363
Vroom Tiba,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,45.0,1500.0,1495.5710550465947,-4.428944953405274
Martínez Almendros Iziar,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,48.0,1500.0,1494.640563026226,-5.359436973774023
Bärtschi Natalie,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,49.0,1492.5595108709317,1486.6151784448464,-5.944332426085376
Zanetti Martina,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,49.0,1500.0,1493.705486419597,-6.294513580403008
van der Meer Lynn,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,49.0,1500.0,1493.7012858202913,-6.298714179708707
Sarinopoulos Campbell,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,52.0,1500.0,1492.769546186475,-7.2304538135249015
Medici Giulia,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,53.0,1496.641516259822,1488.866924781725,-7.774591478097068
Baraka Elza Elizabete,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,53.0,1500.0,1492.063882574556,-7.936117425444068
Pupko Emilie,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,55.0,1499.9921203355239,1490.8916537461832,-9.1004665893407
Kindlihagen Ingrid,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,55.0,1496.7865565489064,1487.8292372669018,-8.957319282004661
Loikas Laura,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,55.0,1489.2829473496954,1480.6685417410924,-8.614405608602855
Taub Yael,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,58.0,1493.7136771063524,1483.9600554849842,-9.753621621368305
Yokoyama Sofya,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,59.0,1511.015892439023,1499.7544914819623,-11.261400957060589
Schoibl Celina,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,59.0,1500.0,1489.2441761866226,-10.755823813377528
Dreamer Maya,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,61.0,1490.2709068810746,1479.0329450033869,-11.237961877687558
Kellner Mona,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,61.0,1500.0,1488.3019785098086,-11.698021490191516
Potapova Nika,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,63.0,1491.1360840543477,1478.4513095251336,-12.684774529214144
Wollebaek Emma Stöver,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,63.0,1500.0,1486.8944207731874,-13.105579226812642
Torres Illamola Aida,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,63.0,1486.5650068015216,1474.0753258897635,-12.489680911758109
Storå Regine,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,63.0,1500.0,1486.8773698079908,-13.122630192009106
Pötzi Mattea,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,67.0,1500.0,1485.70919542757,-14.290804572429982
Matelsone Arta,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,68.0,1500.0,1485.23589477575,-14.764105224249924
Bajerova Adela,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,69.0,1500.0,1484.5303947292375,-15.469605270762443
